elapsed_s,fsm_rss_kib,fsm_pss_kib,fsm_swap_kib,system_available_kib,system_swap_used_kib,cgroup_memory_kib,cgroup_swap_kib,psi_some_avg10,psi_full_avg10
0.0,3166556,3143169,0,7090132,2093704,10139260,1205484,0.0,0.0
1.121,3180776,3156172,0,7031008,2093704,10191600,1205484,0.0,0.0
2.152,3184264,3159601,0,6970992,2093704,10248660,1205484,0.0,0.0
3.182,3187672,3163009,0,6964508,2093704,10254004,1205484,0.0,0.0
4.213,3190764,3166100,0,6949484,2093704,10260440,1205484,0.0,0.0
5.247,3192092,3167424,0,6946996,2093704,10262240,1205484,0.0,0.0
6.286,3192792,3168124,0,6952552,2093704,10262392,1205484,0.0,0.0
7.318,3194436,3169768,0,6970772,2093704,10265768,1205484,0.0,0.0
8.353,3194484,3169815,0,6973604,2093704,10266852,1205484,0.0,0.0
9.385,3194484,3169815,0,6971528,2093704,10267392,1205484,0.0,0.0
10.424,3194432,3170775,0,7001924,2093704,10228940,1205484,0.0,0.0
10.494,3194432,3170775,0,7001924,2093704,10228728,1205484,0.0,0.0
