elapsed_s,fsm_rss_kib,fsm_pss_kib,fsm_swap_kib,system_available_kib,system_swap_used_kib,cgroup_memory_kib,cgroup_swap_kib,psi_some_avg10,psi_full_avg10
0.0,3168192,3144735,0,7179604,2097020,11021652,1208372,0.0,0.0
1.106,3181064,3156416,0,7112144,2097016,11076860,1208368,0.0,0.0
2.15,3182676,3158028,0,7073772,2097016,11124396,1208368,0.0,0.0
3.194,3185512,3160864,0,7071992,2097016,11130560,1208368,0.0,0.0
4.24,3185676,3161027,0,7080800,2097016,11131928,1208368,0.0,0.0
5.285,3185912,3161264,0,7079552,2097008,11131288,1208368,0.0,0.0
6.325,3185912,3161264,0,7083884,2097008,11131580,1208368,0.0,0.0
7.366,3185796,3162128,0,7099920,2097008,11096344,1208368,0.0,0.0
7.402,3185796,3162128,0,7099416,2097008,11096184,1208368,0.0,0.0
