elapsed_s,fsm_rss_kib,fsm_pss_kib,fsm_swap_kib,system_available_kib,system_swap_used_kib,cgroup_memory_kib,cgroup_swap_kib,psi_some_avg10,psi_full_avg10
0.0,3168612,3145251,0,7199248,2097056,11090112,1208408,0.0,0.0
1.102,3170312,3146060,0,7136024,2097056,11130240,1208408,0.0,0.0
2.133,3176668,3152288,0,7051620,2097052,11095516,1208404,0.0,0.0
3.163,3179392,3154980,0,7034060,2097052,11100776,1208404,0.0,0.0
4.195,3182132,3157700,0,7032084,2097052,11104704,1208404,0.0,0.0
5.234,3187256,3162809,0,7033820,2097052,11111020,1208404,0.0,0.0
6.265,3190720,3166273,0,7074640,2097040,11114584,1208392,0.0,0.0
7.305,3191264,3166817,0,7080080,2097040,11115224,1208392,0.0,0.0
8.344,3191264,3166817,0,7050820,2097040,11115284,1208392,0.0,0.0
9.381,3191264,3166817,0,7059688,2097040,11115572,1208392,0.0,0.0
10.422,3191264,3166817,0,7062692,2097040,11116480,1208392,0.0,0.0
11.518,3191212,3167616,0,7107656,2097040,11078084,1208392,0.0,0.0
11.553,3191212,3167616,0,7107656,2097040,11077872,1208392,0.0,0.0
