elapsed_s,fsm_rss_kib,fsm_pss_kib,fsm_swap_kib,system_available_kib,system_swap_used_kib,cgroup_memory_kib,cgroup_swap_kib,psi_some_avg10,psi_full_avg10
0.0,3171060,3147758,0,6527232,1492820,9806132,688548,0.0,0.0
1.124,3172808,3148656,0,6480340,1492820,9848364,688548,0.0,0.0
2.165,3181012,3156600,0,6386232,1492820,9878644,688548,0.0,0.0
3.203,3182220,3157808,0,6404260,1492820,9863364,688548,0.0,0.0
4.255,3182456,3158044,0,6405380,1492820,9862680,688548,0.0,0.0
5.295,3185260,3160848,0,6419888,1492820,9866824,688548,0.0,0.0
6.346,3188644,3164232,0,6434488,1492820,9870332,688548,0.0,0.0
7.386,3189992,3165564,0,6441736,1492820,9871804,688548,0.0,0.0
8.432,3192504,3168428,0,6440896,1492820,9875740,688548,0.0,0.0
9.485,3199140,3174712,0,6439204,1492820,9881464,688548,0.0,0.0
10.538,3205844,3181416,0,6446828,1492820,9888372,688548,0.0,0.0
11.689,3207528,3183100,0,6449936,1492820,9891352,688548,0.0,0.0
12.742,3221308,3196880,0,6437968,1492820,9903344,688548,0.0,0.0
13.798,3223304,3198876,0,6443036,1492820,9907908,688548,0.0,0.0
14.851,3224300,3199872,0,6440196,1492820,9908076,688548,0.0,0.0
15.897,3224300,3199873,0,6446680,1492820,9908200,688548,0.0,0.0
16.929,3224184,3200639,0,6486440,1492820,9867204,688548,0.0,0.0
16.969,3224184,3200639,0,6486440,1492820,9866420,688548,0.0,0.0
