Total, Raycast, Update_cache, Inflation, PointCloudNumber, CacheNumber, InflationNumber, PointCloudPayloadBytes, PointCloudPointStep
0.0173396, 0.00971898, 0.00761899, 0.00497321, 3783, 25754, 341694, 75660, 20
0.0150741, 0.0113287, 0.00374365, 0.00112761, 3779, 25465, 127428, 75580, 20
0.0114682, 0.00903316, 0.00243364, 0.000125992, 3778, 25638, 6519, 75560, 20
0.0150437, 0.0113287, 0.00371293, 0.000836028, 3774, 25686, 72939, 75480, 20
0.00806415, 0.00534691, 0.00271552, 0.000409297, 3780, 25697, 35670, 75600, 20
0.00582164, 0.00448641, 0.00133449, 0, 3780, 25492, 0, 75600, 20
0.00712195, 0.00518731, 0.00193295, 0, 3778, 25741, 0, 75560, 20
0.0078383, 0.00562421, 0.00221287, 0, 3778, 25603, 0, 75560, 20
0.00767789, 0.00567724, 0.00199886, 0, 3779, 25652, 0, 75580, 20
0.00770463, 0.00563689, 0.00206629, 0, 3778, 25686, 0, 75560, 20
0.0161328, 0.0135676, 0.0025634, 0, 3781, 25741, 0, 75620, 20
0.0086032, 0.00645535, 0.00214631, 0, 3779, 25639, 0, 75580, 20
0.00873836, 0.00662095, 0.00211624, 8.5722e-05, 3777, 25624, 5043, 75540, 20
0.00763294, 0.00573284, 0.00189903, 0, 3778, 25573, 0, 75560, 20
0.00752718, 0.00555549, 0.00197031, 0, 3778, 25646, 0, 75560, 20
0.00960325, 0.00554513, 0.00405711, 0.00136716, 3889, 28135, 155226, 77780, 20
0.0089243, 0.00544449, 0.00347897, 0.000991522, 3788, 27927, 104304, 75760, 20
0.007666, 0.00507172, 0.00259339, 0.000539552, 4042, 27345, 49323, 80840, 20
0.00643659, 0.00443331, 0.00200246, 0.000481524, 5143, 24665, 47724, 102860, 20
0.00842698, 0.00540477, 0.00301955, 0.00108198, 37245, 27712, 132717, 744900, 20
0.0123453, 0.00900005, 0.00334408, 0.000708867, 39494, 31245, 68511, 789880, 20
0.0114857, 0.00841634, 0.00306833, 0.000445507, 39226, 31225, 40221, 784520, 20
0.0104029, 0.00799282, 0.0024086, 0.000264589, 39403, 31106, 22017, 788060, 20
0.0111212, 0.00901296, 0.00210721, 3.8171e-05, 39391, 31125, 1968, 787820, 20
0.00842488, 0.0059711, 0.00245302, 0.000303861, 27342, 29137, 32595, 546840, 20
0.0106977, 0.00673908, 0.00395699, 0.00129534, 30123, 35603, 186099, 602460, 20
0.00989918, 0.00700379, 0.00289417, 0.00091813, 28009, 32921, 123615, 560180, 20
0.00944944, 0.0071729, 0.00227508, 0.000618564, 23289, 24312, 81549, 465780, 20
0.0068979, 0.00462765, 0.00226902, 0.000522761, 28200, 20737, 54366, 564000, 20
0.0119274, 0.00962704, 0.00229814, 0.00029144, 27768, 23459, 23124, 555360, 20
0.0105986, 0.00836102, 0.00223627, 0.000268406, 27914, 23480, 18696, 558280, 20
0.0101873, 0.00810264, 0.00208329, 0.000241446, 27909, 23591, 17835, 558180, 20
0.00785931, 0.00597882, 0.00187957, 8.5717e-05, 27883, 23574, 3936, 557660, 20
0.00704843, 0.00520599, 0.00184182, 0.000148281, 21171, 22550, 10947, 423420, 20
0.00807415, 0.00612895, 0.00194416, 0.000240499, 21168, 22599, 18942, 423360, 20
0.0064476, 0.0046611, 0.00178545, 0.000268246, 21319, 18694, 20049, 426380, 20
0.0056633, 0.00414775, 0.00151409, 0.000245363, 22157, 16283, 21525, 443140, 20
0.00779355, 0.0063895, 0.00140274, 0.000152383, 22470, 16315, 9471, 449400, 20
0.00578591, 0.0047756, 0.00100886, 2.83e-05, 22450, 16258, 984, 449000, 20
0.00726502, 0.00565142, 0.00161188, 0.000154301, 22449, 16471, 8979, 448980, 20
0.00797509, 0.00686385, 0.00110964, 0, 22470, 16317, 0, 449400, 20
0.00988774, 0.00838754, 0.00149821, 0.000132347, 22471, 16454, 7257, 449420, 20
0.00530895, 0.00401159, 0.00129629, 0.000118968, 21722, 16207, 7011, 434440, 20
0.00773923, 0.0064755, 0.001262, 0.000114193, 21712, 16099, 7134, 434240, 20
0.00675939, 0.00572436, 0.00103356, 3.1258e-05, 21678, 16082, 984, 433560, 20
