elapsed_s,algorithm_usage_usec,end_to_end_usage_usec,algorithm_interval_cores,end_to_end_interval_cores,memory_sampled,algorithm_pids,end_to_end_pids,algorithm_rss_kib,algorithm_pss_kib,algorithm_swap_kib,end_to_end_rss_kib,end_to_end_pss_kib,end_to_end_swap_kib
4.6e-05,120,392,,,True,1,5,3171128,3147790,0,3413292,3330081,0
1.085204,462708,672402,0.42628635595171727,0.6192739415270467,False,1,5,3171128,3147790,0,3413292,3330081,0
2.121599,885697,1431184,0.40813475084448897,0.7321355933967147,False,1,5,3171128,3147790,0,3413292,3330081,0
3.173613,1404968,2268013,0.4935970766970893,0.7954542966877576,False,1,5,3171128,3147790,0,3413292,3330081,0
4.217764,2457407,3532873,1.0079370984784977,1.211375973696825,False,1,5,3171128,3147790,0,3413292,3330081,0
5.258622,3311691,4615298,0.8207500165912135,1.039935591335837,False,1,5,3171128,3147790,0,3413292,3330081,0
6.303704,4416653,5936781,1.0572975929508426,1.2644785929520275,False,1,5,3171128,3147790,0,3413292,3330081,0
7.343852,5413923,7159173,0.9587767058878333,1.1752092964429295,False,1,5,3171128,3147790,0,3413292,3330081,0
8.377949,6434046,8391986,0.9864864766425866,1.1921634476716798,False,1,5,3171128,3147790,0,3413292,3330081,0
9.419031,7663762,9828052,1.1811910816634512,1.3793984561314203,False,1,5,3171128,3147790,0,3413292,3330081,0
10.459989,8736122,11117600,1.0301661053335491,1.238808460592215,True,1,5,3222340,3197868,0,3473820,3385166,0
11.570944,9853514,12456884,1.0057939339155375,1.2055247603259525,False,1,5,3222340,3197868,0,3473820,3385166,0
12.603393,10567162,13389528,0.6912184111697842,0.903331479758974,False,1,5,3222340,3197868,0,3473820,3385166,0
12.626114,10567814,13392940,0.02869592512656646,0.15016947320835086,True,1,5,3222388,3198778,0,3474188,3390394,0
