elapsed_s,fsm_rss_kib,fsm_pss_kib,fsm_swap_kib,system_available_kib,system_swap_used_kib,cgroup_memory_kib,cgroup_swap_kib,psi_some_avg10,psi_full_avg10
0.021,3203024,3179407,0,6945664,0,7121272,0,0.0,0.0
1.1,3206084,3181577,0,6903900,0,7159252,0,0.0,0.0
2.132,3215400,3190810,0,6867344,0,7198436,0,0.0,0.0
3.167,3219000,3194410,0,6775340,0,7280420,0,0.0,0.0
4.192,3225144,3200554,0,6767100,0,7292344,0,0.0,0.0
5.226,3231188,3206598,0,6767852,0,7298136,0,0.0,0.0
6.266,3232716,3208126,0,6759400,0,7297588,0,0.0,0.0
7.299,3238028,3213437,0,6753168,0,7306080,0,0.0,0.0
8.332,3241136,3216546,0,6749404,0,7306580,0,0.0,0.0
9.365,3241196,3216606,0,6754564,0,7307128,0,0.0,0.0
10.39,3242628,3218038,0,6754556,0,7307700,0,0.0,0.0
11.482,3243656,3219066,0,6757116,0,7309716,0,0.0,0.0
12.517,3247120,3222531,0,6762192,0,7311332,0,0.0,0.0
13.557,3247120,3222531,0,6765160,0,7311328,0,0.0,0.0
14.588,3247120,3222531,0,6754632,0,7311244,0,0.0,0.0
15.619,3248668,3224078,0,6753500,0,7313608,0,0.0,0.0
16.649,3249964,3225374,0,6756624,0,7316696,0,0.0,0.0
17.681,3250108,3225518,0,6757180,0,7318264,0,0.0,0.0
18.713,3252788,3228199,0,6755232,0,7321972,0,0.0,0.0
19.74,3253212,3228622,0,6754592,0,7323212,0,0.0,0.0
20.772,3254840,3230251,0,6752264,0,7327312,0,0.0,0.0
21.86,3254840,3230251,0,6752716,0,7327652,0,0.0,0.0
22.892,3255236,3230647,0,6750304,0,7330224,0,0.0,0.0
23.926,3255236,3230647,0,6795696,0,7277800,0,0.0,0.0
24.957,3255236,3230647,0,6791748,0,7278612,0,0.0,0.0
25.989,3255240,3230648,0,6794852,0,7279288,0,0.0,0.0
27.019,3257836,3233244,0,6789436,0,7282164,0,0.0,0.0
28.054,3261608,3237016,0,6784996,0,7285380,0,0.0,0.0
29.088,3266916,3242324,0,6776760,0,7291168,0,0.0,0.0
30.121,3276796,3252204,0,6765652,0,7304056,0,0.0,0.0
31.155,3277628,3253036,0,6758300,0,7305084,0,0.0,0.0
32.248,3277628,3253036,0,6765920,0,7304368,0,0.0,0.0
33.285,3277628,3253036,0,6768712,0,7308096,0,0.0,0.0
34.315,3277628,3253035,0,6770740,0,7304764,0,0.0,0.0
35.34,3277628,3253035,0,6767648,0,7306184,0,0.0,0.0
36.367,3277628,3253036,0,6768780,0,7305964,0,0.0,0.0
37.396,3278120,3253527,0,6766044,0,7306336,0,0.0,0.0
38.426,3278456,3253864,0,6768384,0,7307048,0,0.0,0.0
39.455,3278456,3253864,0,6765952,0,7306688,0,0.0,0.0
40.487,3278460,3253868,0,6766692,0,7305456,0,0.0,0.0
41.519,3278568,3253976,0,6759056,0,7305928,0,0.0,0.0
42.609,3278568,3253976,0,6758228,0,7306872,0,0.0,0.0
43.644,3278964,3254373,0,6751860,0,7306948,0,0.0,0.0
44.678,3278964,3254372,0,6754896,0,7307288,0,0.0,0.0
45.719,3279936,3255345,0,6756556,0,7307836,0,0.0,0.0
46.746,3279936,3255344,0,6758204,0,7307000,0,0.0,0.0
47.773,3279936,3255344,0,6759844,0,7305492,0,0.0,0.0
48.801,3280844,3256252,0,6762180,0,7306528,0,0.0,0.0
49.829,3280844,3256253,0,6765864,0,7306940,0,0.0,0.0
50.856,3281240,3256648,0,6765360,0,7307416,0,0.0,0.0
51.886,3282460,3257868,0,6766720,0,7310492,0,0.0,0.0
52.962,3283680,3259088,0,6749524,0,7311532,0,0.0,0.0
53.992,3283732,3259140,0,6757660,0,7310924,0,0.0,0.0
55.029,3283732,3259141,0,6759108,0,7310348,0,0.0,0.0
56.061,3283732,3259140,0,6758844,0,7310952,0,0.0,0.0
57.087,3284856,3260263,0,6759600,0,7312660,0,0.0,0.0
58.118,3284856,3260264,0,6763580,0,7312692,0,0.0,0.0
59.15,3284856,3260264,0,6764056,0,7311768,0,0.0,0.0
60.182,3284856,3260264,0,6763960,0,7311120,0,0.0,0.0
61.209,3284856,3260264,0,6763780,0,7310956,0,0.0,0.0
62.245,3284856,3260264,0,6765044,0,7310656,0,0.0,0.0
63.313,3285028,3260436,0,6762940,0,7310836,0,0.0,0.0
64.349,3285028,3260436,0,6764184,0,7312828,0,0.0,0.0
65.382,3285028,3260437,0,6770260,0,7314272,0,0.0,0.0
66.408,3285028,3260436,0,6762212,0,7314356,0,0.0,0.0
67.44,3285028,3260436,0,6759872,0,7313868,0,0.0,0.0
68.474,3285040,3260449,0,6762512,0,7314520,0,0.0,0.0
69.503,3285384,3260793,0,6763720,0,7314984,0,0.0,0.0
70.537,3285412,3260820,0,6765016,0,7314404,0,0.0,0.0
71.564,3285444,3260852,0,6749592,0,7317516,0,0.0,0.0
72.595,3285464,3260872,0,6746292,0,7317936,0,0.0,0.0
73.665,3285492,3260900,0,6745296,0,7318944,0,0.0,0.0
74.702,3286156,3261564,0,6741312,0,7319936,0,0.0,0.0
75.735,3287296,3262703,0,6741572,0,7322344,0,0.0,0.0
76.763,3289844,3265253,0,6744332,0,7326552,0,0.0,0.0
77.787,3289868,3265276,0,6742732,0,7327608,0,0.0,0.0
78.822,3289896,3265303,0,6741528,0,7331860,0,0.0,0.0
79.85,3289872,3266209,0,6790076,0,7264028,0,0.0,0.0
79.875,3289872,3266209,0,6790076,0,7264376,0,0.0,0.0
