elapsed_s,algorithm_usage_usec,end_to_end_usage_usec,algorithm_interval_cores,end_to_end_interval_cores,memory_sampled,algorithm_pids,end_to_end_pids,algorithm_rss_kib,algorithm_pss_kib,algorithm_swap_kib,end_to_end_rss_kib,end_to_end_pss_kib,end_to_end_swap_kib
4.4e-05,111,223,,,True,4,8,3233748,3184342,0,3538716,3417042,0
1.075329,485691,652776,0.451582625100065,0.6068651854625865,False,4,8,3233748,3184342,0,3538716,3417042,0
2.103914,1642295,1974843,1.1244607256770471,1.285325330202625,False,4,8,3233748,3184342,0,3538716,3417042,0
3.126461,2091660,2718771,0.43945650045570067,0.7275243854572753,False,4,8,3233748,3184342,0,3538716,3417042,0
4.158078,3055675,3861295,0.9344702575578352,1.107508385809358,False,4,8,3233748,3184342,0,3538716,3417042,0
5.178929,3385738,4410267,0.32332127737773336,0.5377589377925094,False,4,8,3233748,3184342,0,3538716,3417042,0
6.202913,4330690,5546011,0.9228197491077048,1.109143102644982,False,4,8,3233748,3184342,0,3538716,3417042,0
7.225162,5210197,6615233,0.8603642069859003,1.0459499903035203,False,4,8,3233748,3184342,0,3538716,3417042,0
8.249908,5580242,7189585,0.36110905949136257,0.5604824022402223,False,4,8,3233748,3184342,0,3538716,3417042,0
9.26868,6314780,8122666,0.7210033644968319,0.9158880008223786,False,4,8,3233748,3184342,0,3538716,3417042,0
10.292734,6743144,8764116,0.4183021917080791,0.6263830314198843,True,4,8,3290932,3239452,0,3681616,3556052,0
11.350665,7126847,9355096,0.36269192492599295,0.5586187071583054,False,4,8,3290932,3239452,0,3681616,3556052,0
12.372286,7971888,10371785,0.8271571032700759,0.995172456918126,False,4,8,3290932,3239452,0,3681616,3556052,0
13.391902,8335068,10945111,0.3561929794245955,0.5622960959347586,False,4,8,3290932,3239452,0,3681616,3556052,0
14.412167,9249000,12051995,0.8957784530599839,1.084897823073103,False,4,8,3290932,3239452,0,3681616,3556052,0
15.438766,9567396,12593692,0.3101464076393976,0.5276617123928654,False,4,8,3290932,3239452,0,3681616,3556052,0
16.462586,9949689,13185690,0.37339875881229234,0.5782248652718189,False,4,8,3290932,3239452,0,3681616,3556052,0
17.488842,10197877,13649131,0.24183816250158185,0.45158396001376216,False,4,8,3290932,3239452,0,3681616,3556052,0
18.514079,10689017,14337244,0.47905060094917706,0.6711751153865314,False,4,8,3290932,3239452,0,3681616,3556052,0
19.537585,11121600,14970977,0.42264800026811017,0.6191782505413072,False,4,8,3290932,3239452,0,3681616,3556052,0
