elapsed_s,algorithm_usage_usec,end_to_end_usage_usec,algorithm_interval_cores,end_to_end_interval_cores,memory_sampled,algorithm_pids,end_to_end_pids,algorithm_rss_kib,algorithm_pss_kib,algorithm_swap_kib,end_to_end_rss_kib,end_to_end_pss_kib,end_to_end_swap_kib
7.4e-05,118,683,,,True,4,8,3226480,3176814,0,3535776,3413628,0
1.084823,203055,382194,0.18708197199556445,0.3517043723815755,False,4,8,3226480,3176814,0,3535776,3413628,0
2.113382,760384,1101838,0.5418541657479001,0.699662316612776,False,4,8,3226480,3176814,0,3535776,3413628,0
3.144866,1208485,1832912,0.4344239849365598,0.7087600348214141,False,4,8,3226480,3176814,0,3535776,3413628,0
4.173035,1738302,2562411,0.5153011425325408,0.7095122809882394,False,4,8,3226480,3176814,0,3535776,3413628,0
5.199659,2286566,3333018,0.5340459327815047,0.7506229373494466,False,4,8,3226480,3176814,0,3535776,3413628,0
6.223445,3315000,4546814,1.004539200820707,1.185594470621713,False,4,8,3226480,3176814,0,3535776,3413628,0
7.258064,4572026,6006582,1.214965625032295,1.4109238317442467,False,4,8,3226480,3176814,0,3535776,3413628,0
8.293617,5639869,7286285,1.0311817718761387,1.235768185974165,False,4,8,3226480,3176814,0,3535776,3413628,0
9.326528,6814965,8648116,1.1376536764440002,1.3184387010469012,False,4,8,3226480,3176814,0,3535776,3413628,0
10.355433,8053017,10066709,1.2032721021436645,1.3787412654688878,True,4,8,3297152,3245505,0,3691980,3565929,0
11.433588,9272594,11497456,1.131169761065151,1.3270320300683611,False,4,8,3297152,3245505,0,3691980,3565929,0
12.462627,10189506,12613836,0.8910379482801677,1.0848772234423953,False,4,8,3297152,3245505,0,3691980,3565929,0
13.49117,10643186,13316514,0.44108979533083376,0.6831777799406621,False,4,8,3297152,3245505,0,3691980,3565929,0
14.51163,11400769,14263763,0.7423935834804201,0.9282568108817707,False,4,8,3297152,3245505,0,3691980,3565929,0
15.539079,11728291,14844041,0.3187721979021544,0.5647757813345862,False,4,8,3297152,3245505,0,3691980,3565929,0
16.571102,12954787,16256004,1.188438232470182,1.3681502524535716,False,4,8,3297152,3245505,0,3691980,3565929,0
17.606607,14084339,17591427,1.0908224914300013,1.2896346905436198,False,4,8,3297152,3245505,0,3691980,3565929,0
18.634256,14870141,18589648,0.7646598107807473,0.9713636271953601,False,4,8,3297152,3245505,0,3691980,3565929,0
19.658456,15275463,19215522,0.3957447556910233,0.6110853919189275,False,4,8,3297152,3245505,0,3691980,3565929,0
20.682778,16397417,20522810,1.0953141001455722,1.2762474926343728,True,4,8,3318652,3267003,0,3713848,3587795,0
21.754342,16854326,21223233,0.42639444006788035,0.6536454149418484,False,4,8,3318652,3267003,0,3713848,3587795,0
22.775049,17277901,21894308,0.4149820541657557,0.6574610918946692,False,4,8,3318652,3267003,0,3713848,3587795,0
23.806376,17724688,22581196,0.43321562340708475,0.666023436516384,False,4,8,3318652,3267003,0,3713848,3587795,0
24.834164,18035103,23148438,0.3020224508750444,0.5519057361250648,False,4,8,3318652,3267003,0,3713848,3587795,0
25.858003,18590084,23918554,0.5420587672704122,0.7521845425613144,False,4,8,3318652,3267003,0,3713848,3587795,0
26.888591,19739254,25242059,1.11506312811161,1.2842239402102005,False,4,8,3318652,3267003,0,3713848,3587795,0
27.915488,20891516,26576339,1.122080406888137,1.2993307470893802,False,4,8,3318652,3267003,0,3713848,3587795,0
28.950266,21835653,27722847,0.9124055486953285,1.1079750722867379,False,4,8,3318652,3267003,0,3713848,3587795,0
29.978391,22626616,28718364,0.7693258594520878,0.9682841948664653,False,4,8,3318652,3267003,0,3713848,3587795,0
31.006534,22948459,29268941,0.31303345961922313,0.5355065143463521,True,4,8,3340028,3288383,0,3735268,3609222,0
32.067928,23292186,29843607,0.3238448306349678,0.5414256472190848,False,4,8,3340028,3288383,0,3735268,3609222,0
33.094132,24036506,30792073,0.7253133945950221,0.924246418365706,False,4,8,3340028,3288383,0,3735268,3609222,0
34.124284,24526388,31494136,0.47554348881222347,0.6815140960189925,False,4,8,3340028,3288383,0,3735268,3609222,0
35.153342,24918934,32115914,0.38146161985466204,0.6042207615667771,False,4,8,3340028,3288383,0,3735268,3609222,0
36.184429,25770343,33168226,0.825739438722623,1.0205853123951951,False,4,8,3340028,3288383,0,3735268,3609222,0
37.211286,26706520,34291068,0.9116914785953899,1.0934742930119032,False,4,8,3340028,3288383,0,3735268,3609222,0
