Total, Raycast, Update_cache, Inflation, PointCloudNumber, CacheNumber, InflationNumber, PointCloudPayloadBytes, PointCloudPointStep
0.0233122, 0.0112827, 0.0120281, 0.00737397, 5917, 43408, 400611, 118340, 20
0.0808621, 0.0390089, 0.0418509, 0.0206853, 18454, 125357, 1.0316e+06, 590528, 32
0.0191339, 0.0140545, 0.00507755, 0.000235171, 5923, 43680, 11685, 118460, 20
0.0165881, 0.0107814, 0.00580562, 0.000778451, 5890, 43819, 52275, 117800, 20
0.0161851, 0.0113809, 0.00480227, 2.066e-05, 5917, 43427, 615, 118340, 20
0.068523, 0.0350923, 0.0334293, 0.0133517, 24575, 134634, 879573, 786400, 32
0.0462483, 0.0251703, 0.021076, 0.00490616, 14467, 121133, 368262, 289340, 20
0.049323, 0.0275354, 0.0217852, 0.00410937, 19358, 120653, 320538, 619456, 32
0.0342601, 0.0194381, 0.0148203, 0.00192642, 10807, 109814, 139113, 216140, 20
0.0333584, 0.019365, 0.0139907, 0.00157539, 10784, 110405, 104550, 215680, 20
0.0507361, 0.0274638, 0.0232708, 0.00709041, 21147, 114598, 455469, 676704, 32
0.0397405, 0.0218093, 0.0179299, 0.00597103, 37127, 103289, 458544, 1.18806e+06, 32
0.0340831, 0.0196977, 0.0143833, 0.00263545, 31605, 97348, 218079, 1.01136e+06, 32
0.0289158, 0.017827, 0.0110864, 0.00143994, 24895, 86549, 106395, 497900, 20
0.026119, 0.0163196, 0.00979777, 0.000819931, 24872, 86686, 46740, 497440, 20
0.031716, 0.019785, 0.0119292, 0.000908169, 28572, 93327, 53628, 914304, 32
0.00906719, 0.00662159, 0.00244419, 8.8161e-05, 18892, 24172, 3936, 377840, 20
0.0231103, 0.0154816, 0.00762718, 4.761e-06, 24904, 87894, 123, 498080, 20
0.044062, 0.0254991, 0.0185608, 0.0044573, 35610, 105091, 254733, 1.13952e+06, 32
0.0318308, 0.0183975, 0.0134319, 0.00297415, 26566, 102137, 226566, 531320, 20
0.064392, 0.0428082, 0.0215822, 0.00693672, 30284, 109929, 557190, 969088, 32
0.0445228, 0.0256354, 0.018886, 0.00449487, 31524, 107825, 320169, 1.00877e+06, 32
0.0312373, 0.0186301, 0.0126053, 0.00182915, 19490, 93056, 125829, 389800, 20
0.0349788, 0.0219502, 0.013027, 0.00199288, 23960, 100760, 138990, 479200, 20
0.0368444, 0.0231116, 0.0137307, 0.00214677, 25621, 105414, 141942, 512420, 20
0.0413856, 0.023774, 0.0176099, 0.00548573, 28167, 91555, 410697, 901344, 32
0.0185719, 0.0114003, 0.00717011, 0.00244931, 27607, 37009, 201474, 552140, 20
0.0375389, 0.0200957, 0.0174414, 0.00658128, 47368, 71673, 458298, 1.51578e+06, 32
0.0226019, 0.0153542, 0.00724632, 0.00215634, 42203, 43610, 170724, 844060, 20
0.0488521, 0.028222, 0.0206285, 0.00789994, 55346, 100340, 648210, 1.77107e+06, 32
0.0442029, 0.0246559, 0.0195448, 0.00446594, 29565, 93952, 321399, 946080, 32
0.0408088, 0.0261911, 0.0146152, 0.00283366, 28055, 92653, 214020, 561100, 20
0.0202509, 0.0132131, 0.00703645, 0.00182503, 21164, 41999, 129519, 423280, 20
0.0162031, 0.0103348, 0.00586686, 0.00172818, 14087, 34354, 134070, 281740, 20
0.0496992, 0.0266812, 0.023017, 0.00835192, 26393, 106727, 559773, 844576, 32
0.0497474, 0.0273284, 0.0224172, 0.00685028, 37323, 98983, 497658, 1.19434e+06, 32
0.0113013, 0.00780208, 0.00349723, 0.000809975, 18435, 25807, 69618, 368700, 20
0.0469445, 0.0268995, 0.0200429, 0.00644442, 49708, 90911, 474534, 1.59066e+06, 32
0.0378705, 0.0222802, 0.015589, 0.00436218, 35431, 85189, 321645, 708620, 20
0.0394656, 0.0245522, 0.0149118, 0.0029286, 34876, 88271, 212913, 1.11603e+06, 32
0.0255383, 0.0160797, 0.00945686, 0.00122591, 22547, 74145, 79089, 450940, 20
0.0403414, 0.0261084, 0.0142312, 0.00315111, 49562, 93189, 235545, 1.58598e+06, 32
0.015208, 0.00837819, 0.00682855, 0.00292967, 44072, 26422, 247599, 881440, 20
0.0395581, 0.0235736, 0.0159825, 0.00576269, 38221, 78156, 534927, 1.22307e+06, 32
0.0372288, 0.0218993, 0.015328, 0.00479284, 16840, 73867, 459651, 538880, 32
0.0304315, 0.0194607, 0.0109689, 0.00194956, 15826, 71638, 178473, 506432, 32
0.0241379, 0.0161001, 0.00803638, 0.000920532, 9977, 65580, 69126, 199540, 20
0.0257677, 0.0182348, 0.00753115, 0.000704877, 9943, 65772, 50430, 198860, 20
0.0193522, 0.0122503, 0.00710075, 0.000611598, 9966, 65202, 38499, 199320, 20
0.0238061, 0.0155032, 0.00830163, 0.00114417, 17397, 73999, 82533, 347940, 20
0.0326445, 0.0204659, 0.0121775, 0.00300347, 25888, 77588, 245139, 828416, 32
0.0337332, 0.019809, 0.0139228, 0.00352028, 47178, 83159, 382161, 1.5097e+06, 32
0.0305575, 0.0205454, 0.0100097, 0.00149255, 45525, 81209, 142065, 1.4568e+06, 32
0.0280524, 0.018407, 0.00964339, 0.000974186, 35561, 76048, 83640, 1.13795e+06, 32
0.0290666, 0.0187736, 0.0102912, 0.00133345, 43507, 85318, 124722, 1.39222e+06, 32
0.0318948, 0.0197121, 0.0121811, 0.00285191, 39882, 88492, 243417, 1.27622e+06, 32
0.0251014, 0.0158104, 0.00928904, 0.00240978, 45949, 72825, 237267, 918980, 20
0.0336529, 0.019026, 0.0146252, 0.0049338, 38798, 67653, 423612, 1.24154e+06, 32
0.0252733, 0.0156275, 0.00964361, 0.00155366, 22484, 58660, 111192, 449680, 20
0.021079, 0.0140391, 0.00703859, 0.000885578, 22242, 57467, 60762, 444840, 20
0.026555, 0.0174991, 0.00905425, 0.0018342, 41145, 68825, 140220, 822900, 20
0.0339055, 0.0208552, 0.0130485, 0.0045414, 46915, 57479, 375888, 1.50128e+06, 32
0.0280974, 0.0182644, 0.00983164, 0.00218841, 50744, 60719, 200121, 1.62381e+06, 32
0.0257059, 0.0167167, 0.00898776, 0.00136806, 42435, 57075, 97539, 1.35792e+06, 32
0.0473718, 0.0256315, 0.0217386, 0.00818101, 27807, 93703, 713154, 889824, 32
0.0411735, 0.0249638, 0.0162083, 0.00391442, 24600, 93298, 350427, 787200, 32
0.0294944, 0.0181342, 0.0113583, 0.00175896, 13349, 80456, 133947, 266980, 20
0.0382585, 0.0234187, 0.0148383, 0.00254817, 27787, 96237, 210207, 889184, 32
0.014767, 0.00878374, 0.00598201, 0.00185896, 18162, 38087, 177243, 363240, 20
0.0324963, 0.0186145, 0.0138802, 0.00308628, 29165, 99429, 275397, 583300, 20
0.0449108, 0.0238553, 0.021054, 0.00627513, 27444, 97569, 484128, 878208, 32
0.0442179, 0.0207326, 0.0234837, 0.0104377, 37837, 79559, 600609, 1.21078e+06, 32
0.0307737, 0.0190215, 0.0117502, 0.00238189, 34973, 77241, 218448, 1.11914e+06, 32
0.022227, 0.0139562, 0.00826886, 0.00117315, 23445, 67061, 91512, 468900, 20
0.0211324, 0.0138651, 0.00726565, 0.000782366, 23136, 66164, 56088, 462720, 20
0.0308212, 0.0202592, 0.0105604, 0.00161775, 36685, 80412, 140220, 1.17392e+06, 32
0.0418872, 0.0242137, 0.0176716, 0.00616216, 23199, 94566, 604791, 742368, 32
