Total, Raycast, Update_cache, Inflation, PointCloudNumber, CacheNumber, InflationNumber, PointCloudPayloadBytes, PointCloudPointStep
0.0929641, 0.0339224, 0.05904, 0.0307438, 18537, 126614, 1.24574e+06, 593184, 32
0.115221, 0.0926596, 0.0225597, 0.00587374, 18592, 126558, 549687, 594944, 32
0.0522724, 0.0333081, 0.0189618, 0.00190377, 18603, 125653, 110454, 595296, 32
0.0563791, 0.0332853, 0.0230921, 0.00352588, 18534, 126833, 243909, 593088, 32
0.0522673, 0.0346765, 0.0175884, 0.00114021, 18582, 127234, 60762, 594624, 32
0.0513799, 0.0332804, 0.0180977, 0, 18611, 125772, 0, 595552, 32
0.0576388, 0.0392543, 0.0183828, 0.000140231, 18454, 125357, 4551, 590528, 32
0.0619156, 0.0416704, 0.0202435, 5.003e-06, 18614, 127101, 123, 595648, 32
0.0573326, 0.0401258, 0.017205, 5.401e-06, 18596, 126918, 123, 595072, 32
0.0592111, 0.0425119, 0.0166971, 5.168e-06, 18509, 127024, 123, 592288, 32
0.0766397, 0.0472684, 0.0293691, 0.00588229, 23376, 130258, 295077, 748032, 32
0.0770648, 0.050622, 0.0264407, 0.0052392, 23247, 133863, 234069, 743904, 32
0.075909, 0.0481426, 0.0277647, 0.00577283, 21459, 135279, 266910, 686688, 32
0.072075, 0.0453552, 0.0267181, 0.00640132, 19240, 128657, 308361, 615680, 32
0.0748387, 0.0413759, 0.0334611, 0.00852599, 18750, 125594, 369861, 600000, 32
0.0703675, 0.0425279, 0.0278383, 0.00619446, 19006, 125398, 304302, 608192, 32
0.0656587, 0.0399794, 0.0256782, 0.0056256, 19643, 119998, 305901, 628576, 32
0.0675605, 0.0426165, 0.0249424, 0.00572217, 22264, 118565, 308115, 712448, 32
0.0756134, 0.0465637, 0.0290477, 0.00645951, 26122, 123806, 315126, 835904, 32
0.0716445, 0.046613, 0.0250283, 0.00514468, 29644, 123089, 270969, 948608, 32
0.0682284, 0.0454084, 0.022818, 0.00385464, 30206, 124067, 206271, 966592, 32
0.0664738, 0.0455857, 0.0208853, 0.00326211, 30227, 123223, 181794, 967264, 32
0.0594578, 0.0389283, 0.0205276, 0.00242924, 21957, 113597, 114636, 702624, 32
0.0555159, 0.0375795, 0.0179348, 0.00163447, 21798, 113309, 81918, 697536, 32
0.0529192, 0.0374516, 0.0154661, 0.000153238, 21800, 113398, 4920, 697600, 32
0.0546357, 0.0368796, 0.0177543, 0.00131267, 21730, 112437, 65559, 695360, 32
0.0640741, 0.0441184, 0.0199531, 0.00213271, 30150, 123418, 111192, 964800, 32
0.0385869, 0.0228729, 0.0157114, 0.00581078, 44207, 81022, 382161, 1.41462e+06, 32
