elapsed_s,fsm_rss_kib,fsm_pss_kib,fsm_swap_kib,system_available_kib,system_swap_used_kib,cgroup_memory_kib,cgroup_swap_kib,psi_some_avg10,psi_full_avg10
0.006,3264264,3243649,0,7691076,1932744,9842192,1020592,0.0,0.0
1.116,3285424,3260681,0,7644960,1932744,9897484,1020592,0.0,0.0
2.157,3290904,3266170,0,7627960,1932744,9899868,1020592,0.0,0.0
3.191,3300800,3276046,0,7628532,1932744,9910244,1020592,0.0,0.0
4.225,3304196,3279463,0,7630692,1932744,9913892,1020592,0.0,0.0
5.257,3391788,3367035,0,7543856,1932744,10001264,1020592,0.0,0.0
6.301,3391836,3367082,0,7549156,1932744,10000476,1020592,0.0,0.0
7.342,3391788,3367118,0,7547448,1932744,9999372,1020592,0.0,0.0
8.376,3391788,3368680,0,7579092,1932232,9964696,1020424,0.0,0.0
8.416,3391788,3368680,0,7579092,1932232,9964232,1020424,0.0,0.0
