elapsed_s,algorithm_usage_usec,end_to_end_usage_usec,algorithm_interval_cores,end_to_end_interval_cores,memory_sampled,algorithm_pids,end_to_end_pids,algorithm_rss_kib,algorithm_pss_kib,algorithm_swap_kib,end_to_end_rss_kib,end_to_end_pss_kib,end_to_end_swap_kib
6.9e-05,479,3004,,,True,1,4,3272540,3249447,0,3342220,3297561,0
1.092103,456890,495291,0.4179459738288267,0.45079844617739623,False,1,4,3272540,3249447,0,3342220,3297561,0
2.134117,1159015,1238802,0.6738149570054408,0.7135322520891184,False,1,4,3272540,3249447,0,3342220,3297561,0
3.168036,2436889,2557314,1.2359524757292353,1.2752573185452598,False,1,4,3272540,3249447,0,3342220,3297561,0
4.209439,3329987,3495626,0.8575912283848797,0.901007661744034,False,1,4,3272540,3249447,0,3342220,3297561,0
5.25158,4801689,5021393,1.412190569398093,1.464069335027621,False,1,4,3272540,3249447,0,3342220,3297561,0
6.294083,5574558,5838396,0.7413589287558171,0.7836935740342656,False,1,4,3272540,3249447,0,3342220,3297561,0
7.334165,6964947,7274027,1.336807426980127,1.3803059310760561,False,1,4,3272540,3249447,0,3342220,3297561,0
8.373628,7607896,7967645,0.6185395180973123,0.6672848755711908,False,1,4,3272540,3249447,0,3342220,3297561,0
9.411725,8086372,8503029,0.4609162256417319,0.5157357371090148,False,1,4,3272540,3249447,0,3342220,3297561,0
9.433785,8088477,8505531,0.09542190639179525,0.11341834194407206,True,1,4,3404436,3381311,0,3474464,3429740,0
