elapsed_s,algorithm_usage_usec,end_to_end_usage_usec,algorithm_interval_cores,end_to_end_interval_cores,memory_sampled,algorithm_pids,end_to_end_pids,algorithm_rss_kib,algorithm_pss_kib,algorithm_swap_kib,end_to_end_rss_kib,end_to_end_pss_kib,end_to_end_swap_kib
3.6e-05,124,307,,,True,1,4,3264200,3240230,0,3333692,3287995,0
1.089659,234171,266608,0.21479637395363052,0.24439744658220683,False,1,4,3264200,3240230,0,3333692,3287995,0
2.120359,453722,515474,0.2130116075515029,0.2414534514755675,False,1,4,3264200,3240230,0,3333692,3287995,0
3.153409,980887,1078143,0.5102995745709492,0.5446677061721878,False,1,4,3264200,3240230,0,3333692,3287995,0
4.183048,1385207,1522494,0.39268112466669247,0.4315597804381912,False,1,4,3264200,3240230,0,3333692,3287995,0
5.22317,2434331,2623360,1.0086549876734685,1.0584010866781626,False,1,4,3264200,3240230,0,3333692,3287995,0
6.268493,3279079,3510446,0.8081211145712176,0.848623408449056,False,1,4,3264200,3240230,0,3333692,3287995,0
7.307212,4010861,4286346,0.7045046453371032,0.7469781359982322,False,1,4,3264200,3240230,0,3333692,3287995,0
8.349095,4644361,4962822,0.6080334306047986,0.6492818042648962,False,1,4,3264200,3240230,0,3333692,3287995,0
9.385475,4973888,5340260,0.31795988334367364,0.36418910271228,False,1,4,3264200,3240230,0,3333692,3287995,0
9.40867,4997673,5364861,1.025399914116815,1.0605786540755842,True,1,4,3400688,3376467,0,3470616,3424609,0
