elapsed_s,algorithm_usage_usec,end_to_end_usage_usec,algorithm_interval_cores,end_to_end_interval_cores,memory_sampled,algorithm_pids,end_to_end_pids,algorithm_rss_kib,algorithm_pss_kib,algorithm_swap_kib,end_to_end_rss_kib,end_to_end_pss_kib,end_to_end_swap_kib
4.9e-05,39,106,,,True,1,4,3264184,3240160,0,3333824,3287927,0
1.092416,222455,254867,0.20360922713274798,0.2332192392344346,False,1,4,3264184,3240160,0,3333824,3287927,0
2.137586,453455,519832,0.22101664098073764,0.2535137414608708,False,1,4,3264184,3240160,0,3333824,3287927,0
3.169551,992275,1099378,0.5221299986616112,0.561594506893475,False,1,4,3264184,3240160,0,3333824,3287927,0
4.213862,1579632,1730910,0.5624349026180919,0.6047355167644359,False,1,4,3264184,3240160,0,3333824,3287927,0
5.247921,2365194,2571546,0.7596883253121431,0.8129483796786234,False,1,4,3264184,3240160,0,3333824,3287927,0
6.276748,3062631,3308752,0.6778953507342138,0.7165500538878306,False,1,4,3264184,3240160,0,3333824,3287927,0
7.320729,3774441,4062861,0.6818227273467733,0.7223397466975006,False,1,4,3264184,3240160,0,3333824,3287927,0
8.360008,4526833,4858571,0.7239554428599926,0.7656362447210028,False,1,4,3264184,3240160,0,3333824,3287927,0
9.394387,5169187,5546410,0.6210043126387159,0.6649775441596094,False,1,4,3264184,3240160,0,3333824,3287927,0
10.427002,5750756,6173190,0.5632006157476386,0.6069836630534037,True,1,4,3403540,3377544,0,3473648,3421923,0
11.520819,6106482,6578263,0.32521525891408065,0.3703297497908598,False,1,4,3403540,3377544,0,3473648,3421923,0
11.552397,6109654,6582176,0.1004491774708599,0.12391476401118372,True,1,4,3403508,3379268,0,3473564,3427386,0
