elapsed_s,algorithm_usage_usec,end_to_end_usage_usec,algorithm_interval_cores,end_to_end_interval_cores,memory_sampled,algorithm_pids,end_to_end_pids,algorithm_rss_kib,algorithm_pss_kib,algorithm_swap_kib,end_to_end_rss_kib,end_to_end_pss_kib,end_to_end_swap_kib
4e-05,0,48,,,True,1,4,3264540,3240583,0,3333924,3288163,0
1.085674,210565,239503,0.19395577310129206,0.2205669491509505,False,1,4,3264540,3240583,0,3333924,3288163,0
2.11946,424424,481082,0.2068696108528219,0.23368365942145927,False,1,4,3264540,3240583,0,3333924,3288163,0
3.152083,954006,1049187,0.5128515510380565,0.5501575401023355,False,1,4,3264540,3240583,0,3333924,3288163,0
4.191382,1492684,1625979,0.518309041901617,0.5549818423928905,False,1,4,3264540,3240583,0,3333924,3288163,0
5.233519,2291818,2479460,0.7668224065668592,0.818971980142366,False,1,4,3264540,3240583,0,3333924,3288163,0
6.269898,2891373,3118659,0.5785088732191199,0.6167612533508823,False,1,4,3264540,3240583,0,3333924,3288163,0
7.303206,3577643,3841087,0.6641490803064187,0.6991415795351762,False,1,4,3264540,3240583,0,3333924,3288163,0
8.339975,4334341,4639205,0.7298612535040265,0.7698122684665832,False,1,4,3264540,3240583,0,3333924,3288163,0
9.366806,4912608,5256092,0.5631570711867718,0.6007679431356002,False,1,4,3264540,3240583,0,3333924,3288163,0
10.406281,5325296,5711565,0.39701582034375965,0.43817602338675526,True,1,4,3401608,3377404,0,3471604,3425567,0
10.471311,5333345,5720985,0.12377291395412308,0.14485536705775118,True,1,4,3401608,3377404,0,3471604,3425567,0
