elapsed_s,algorithm_usage_usec,end_to_end_usage_usec,algorithm_interval_cores,end_to_end_interval_cores,memory_sampled,algorithm_pids,end_to_end_pids,algorithm_rss_kib,algorithm_pss_kib,algorithm_swap_kib,end_to_end_rss_kib,end_to_end_pss_kib,end_to_end_swap_kib
4.5e-05,0,314,,,True,1,5,3166032,3142937,0,3396480,3313648,0
1.087434,77944,242480,0.07167995628678306,0.2227040990216708,False,1,5,3166032,3142937,0,3396480,3313648,0
2.119492,616647,1031320,0.5219697577148288,0.764336979143917,False,1,5,3166032,3142937,0,3396480,3313648,0
3.16465,1210467,1809165,0.5681631525519938,0.7442370876642848,False,1,5,3166032,3142937,0,3396480,3313648,0
4.193399,1973294,2729332,0.7415093311960166,0.8944523683071587,False,1,5,3166032,3142937,0,3396480,3313648,0
5.233737,2606552,3534112,0.6087039579193309,0.7735753377838404,False,1,5,3166032,3142937,0,3396480,3313648,0
6.266626,3288210,4395170,0.6599525998139182,0.8336401328680552,False,1,5,3166032,3142937,0,3396480,3313648,0
7.303703,3391000,4704972,0.09911517064749252,0.29872631673250777,False,1,5,3166032,3142937,0,3396480,3313648,0
7.346223,3392747,4710309,0.04108572424385441,0.12551488854576473,True,1,5,3179308,3155959,0,3473244,3389949,0
