elapsed_s,fsm_rss_kib,fsm_pss_kib,fsm_swap_kib,system_available_kib,system_swap_used_kib,cgroup_memory_kib,cgroup_swap_kib,psi_some_avg10,psi_full_avg10
0.0,3264304,3240305,0,7094920,2093356,10171568,1205160,0.0,0.0
1.103,3284640,3258739,0,7016632,2093356,10227860,1205160,0.0,0.0
2.134,3285328,3259427,0,7014884,2093356,10228052,1205160,0.0,0.0
3.176,3289744,3263824,0,7013920,2093356,10232400,1205160,0.0,0.0
4.223,3296596,3270675,0,7015876,2093356,10238460,1205160,0.0,0.0
5.265,3400244,3374335,0,6887652,2093356,10342820,1205160,0.0,0.0
6.305,3400256,3374336,0,6891124,2093356,10342880,1205160,0.0,0.0
7.341,3402560,3376640,0,6899000,2093352,10343184,1205156,0.0,0.0
8.39,3402560,3376640,0,6905844,2093352,10343164,1205156,0.0,0.0
9.424,3402508,3378208,0,6938780,2093352,10305572,1205156,0.0,0.0
9.465,3402508,3378208,0,6938540,2093352,10305468,1205156,0.0,0.0
