elapsed_s,algorithm_usage_usec,end_to_end_usage_usec,algorithm_interval_cores,end_to_end_interval_cores,memory_sampled,algorithm_pids,end_to_end_pids,algorithm_rss_kib,algorithm_pss_kib,algorithm_swap_kib,end_to_end_rss_kib,end_to_end_pss_kib,end_to_end_swap_kib
7.2e-05,0,116,,,True,1,5,3166528,3143096,0,3402128,3318313,0
1.085111,142099,323582,0.13096216478413492,0.29811474812676364,False,1,5,3166528,3143096,0,3402128,3318313,0
2.114628,645555,1126505,0.4890216330463506,0.7799027455636143,False,1,5,3166528,3143096,0,3402128,3318313,0
3.142034,864957,1598140,0.21354941934092853,0.45905406692217404,False,1,5,3166528,3143096,0,3402128,3318313,0
4.182266,1359793,2303506,0.4756976274460995,0.6780851285701635,False,1,5,3166528,3143096,0,3402128,3318313,0
5.22403,1669371,2850783,0.2971670870286447,0.5253367871353118,False,1,5,3166528,3143096,0,3402128,3318313,0
6.269096,2320520,3708627,0.6230696014204153,0.8208513245983559,False,1,5,3166528,3143096,0,3402128,3318313,0
7.299628,2996778,4589897,0.6562226491129035,0.8551608025098829,False,1,5,3166528,3143096,0,3402128,3318313,0
8.335467,3668531,5462998,0.648511043830634,0.8428926121350709,False,1,5,3166528,3143096,0,3402128,3318313,0
9.377592,4070673,6085796,0.38588652732694995,0.5976231217981951,False,1,5,3166528,3143096,0,3402128,3318313,0
9.406123,4071993,6091473,0.0462655143091192,0.19897676116126492,True,1,5,3194816,3171108,0,3496896,3412826,0
