elapsed_s,fsm_rss_kib,fsm_pss_kib,fsm_swap_kib,system_available_kib,system_swap_used_kib,cgroup_memory_kib,cgroup_swap_kib,psi_some_avg10,psi_full_avg10
0.0,3264192,3240120,0,7101672,2093504,10147372,1205296,0.0,0.0
1.107,3284468,3258509,0,7042980,2093500,10202692,1205292,0.0,0.0
2.137,3285152,3259192,0,7038016,2093496,10203496,1205292,0.0,0.0
3.176,3288840,3262860,0,7048512,2093496,10206824,1205292,0.0,0.0
4.214,3290180,3264195,0,7045996,2093496,10208552,1205292,0.0,0.0
5.251,3390544,3364560,0,6919596,2093496,10309148,1205292,0.0,0.0
6.299,3390720,3364736,0,6931584,2093496,10308636,1205292,0.0,0.0
7.344,3395312,3369328,0,6928192,2093496,10312116,1205292,0.0,0.0
8.388,3395604,3369620,0,6943620,2093496,10311756,1205292,0.0,0.0
9.428,3395724,3369740,0,6946668,2093496,10312068,1205292,0.0,0.0
10.478,3395724,3369741,0,6945056,2093496,10311488,1205292,0.0,0.0
11.568,3395672,3371390,0,6967784,2093496,10274884,1205292,0.0,0.0
11.616,3395672,3371390,0,6967784,2093496,10274692,1205292,0.0,0.0
