elapsed_s,fsm_rss_kib,fsm_pss_kib,fsm_swap_kib,system_available_kib,system_swap_used_kib,cgroup_memory_kib,cgroup_swap_kib,psi_some_avg10,psi_full_avg10
0.0,3166244,3142873,0,7020812,2093348,10196304,1205152,0.0,0.0
1.102,3180536,3156094,0,6965868,2093348,10251600,1205152,0.0,0.0
2.134,3183052,3158578,0,6892092,2093348,10306884,1205152,0.0,0.0
3.164,3185972,3161498,0,6931996,2093348,10312772,1205152,0.0,0.0
4.196,3192096,3168410,0,6915000,2093348,10324736,1205152,0.0,0.0
5.234,3194780,3170306,0,6920492,2093348,10328764,1205152,0.0,0.0
6.268,3196584,3172110,0,6915672,2093348,10331736,1205152,0.0,0.0
7.308,3198844,3174370,0,6917212,2093348,10333896,1205152,0.0,0.0
8.342,3199176,3174693,0,6919020,2093348,10334340,1205152,0.0,0.0
9.384,3200464,3175981,0,6916584,2093348,10336256,1205152,0.0,0.0
10.427,3200416,3176780,0,6956116,2093348,10298948,1205152,0.0,0.0
10.501,3200416,3176780,0,6955612,2093348,10299444,1205152,0.0,0.0
