Total, Raycast, Update_cache, Inflation, PointCloudNumber, CacheNumber, InflationNumber, PointCloudPayloadBytes, PointCloudPointStep
0.13115, 0.0510209, 0.080128, 0.0442396, 18596, 126918, 1.24218e+06, 595072, 32
0.0879588, 0.0505161, 0.0374406, 0.00931775, 18550, 126829, 593352, 593600, 32
0.0734981, 0.0446642, 0.0288311, 0.00371765, 18588, 126851, 167772, 594816, 32
0.0762922, 0.0540726, 0.0222166, 0, 18603, 126595, 0, 595296, 32
0.0833246, 0.0541183, 0.0292036, 0.00258647, 18521, 126592, 111069, 592672, 32
0.0740404, 0.0510808, 0.0229564, 0, 18588, 126851, 0, 594816, 32
0.0647607, 0.0463843, 0.0183735, 5.528e-06, 18546, 126585, 123, 593472, 32
0.0682305, 0.0446026, 0.0236255, 0.00202614, 18581, 125671, 100614, 594592, 32
0.0662336, 0.0456659, 0.0205654, 5.69e-06, 18591, 125892, 123, 594912, 32
0.0606114, 0.0444959, 0.0161134, 0, 18591, 125892, 0, 594912, 32
0.065128, 0.0470212, 0.0181043, 0, 18531, 127005, 0, 592992, 32
0.0654537, 0.0484558, 0.016995, 0, 18592, 126558, 0, 594944, 32
0.0812043, 0.0457123, 0.0354904, 0.0125461, 20938, 132497, 580068, 670016, 32
0.0685487, 0.0385714, 0.0299759, 0.00790566, 18523, 122215, 397290, 592736, 32
0.0591605, 0.0360699, 0.0230888, 0.00379447, 18591, 124665, 242064, 594912, 32
0.0650143, 0.0392802, 0.0257322, 0.00596138, 22707, 133253, 349443, 726624, 32
0.0624384, 0.0370913, 0.0253449, 0.00514728, 20773, 124997, 306762, 664736, 32
0.0615262, 0.0391643, 0.0223593, 0.00424846, 20304, 107997, 228165, 649728, 32
0.0583072, 0.0349478, 0.0233582, 0.00503467, 20778, 111982, 262974, 664896, 32
0.0602847, 0.0367356, 0.0235476, 0.00484723, 22115, 115171, 273183, 707680, 32
0.0689611, 0.044778, 0.0241803, 0.00514853, 27216, 119513, 294585, 870912, 32
0.0559694, 0.034784, 0.0211834, 0.005059, 24083, 110690, 313773, 770656, 32
0.0460895, 0.0275741, 0.0185131, 0.00543593, 33377, 80339, 287082, 1.06806e+06, 32
0.0367454, 0.0244126, 0.0123305, 0.00098892, 33433, 79616, 47847, 1.06986e+06, 32
0.0367316, 0.0220308, 0.0146981, 0.00465541, 56556, 72627, 306885, 1.80979e+06, 32
0.0341327, 0.0227551, 0.0113755, 0.00299075, 41462, 72062, 243540, 1.32678e+06, 32
0.0385258, 0.024335, 0.0141887, 0.00342356, 48975, 79208, 251043, 1.5672e+06, 32
0.049887, 0.0295128, 0.0203723, 0.00663571, 45663, 86621, 474165, 1.46122e+06, 32
0.0440505, 0.026208, 0.0178404, 0.00355496, 30849, 85039, 239973, 987168, 32
0.0535919, 0.0342135, 0.0193765, 0.00506378, 43269, 97838, 331116, 1.38461e+06, 32
0.0505134, 0.0311107, 0.0194005, 0.00457032, 40230, 98495, 283146, 1.28736e+06, 32
0.0548563, 0.0315217, 0.0233318, 0.00717149, 27248, 95300, 423366, 871936, 32
0.0605154, 0.0394663, 0.0210471, 0.00562822, 41010, 99561, 396552, 1.31232e+06, 32
0.0516029, 0.0339438, 0.0176572, 0.00446725, 48167, 89918, 309222, 1.54134e+06, 32
0.0442762, 0.0257554, 0.0185186, 0.0058565, 29297, 78699, 365925, 937504, 32
0.0491091, 0.0273373, 0.0217704, 0.00735988, 30313, 99896, 509466, 970016, 32
0.0467023, 0.0269425, 0.0197578, 0.0033487, 27961, 96496, 220047, 894752, 32
0.0576291, 0.0358072, 0.0218194, 0.00454465, 38445, 107830, 319062, 1.23024e+06, 32
0.0555237, 0.0353273, 0.0201945, 0.00353463, 40027, 112213, 250920, 1.28086e+06, 32
0.0493409, 0.0298717, 0.0194668, 0.00310214, 25610, 102357, 188313, 819520, 32
0.0420391, 0.0256802, 0.0163568, 0.00239982, 25858, 99357, 161745, 827456, 32
0.0367386, 0.0251432, 0.0115931, 0.00020964, 25856, 99245, 8856, 827392, 32
0.0505358, 0.0263539, 0.0241805, 0.00875903, 28807, 96828, 629268, 921824, 32
0.0430228, 0.0263893, 0.0166316, 0.00286388, 26886, 90822, 212175, 860352, 32
0.0392148, 0.026751, 0.0124614, 0.00189615, 26838, 91942, 163836, 858816, 32
0.0443526, 0.0280845, 0.0162648, 0.0005485, 26869, 92026, 19188, 859808, 32
0.0454699, 0.0285362, 0.0169321, 0.00301636, 33331, 95409, 196677, 1.06659e+06, 32
0.0454802, 0.0246825, 0.0207959, 0.00659851, 31429, 89577, 479331, 1.00573e+06, 32
0.0419104, 0.0250845, 0.0168243, 0.00249004, 29493, 87198, 172815, 943776, 32
0.0476682, 0.0316248, 0.0160413, 0.00296196, 36970, 96560, 198768, 1.18304e+06, 32
