elapsed_s,fsm_rss_kib,fsm_pss_kib,fsm_swap_kib,system_available_kib,system_swap_used_kib,cgroup_memory_kib,cgroup_swap_kib,psi_some_avg10,psi_full_avg10
0.0,3264000,3239966,0,6184792,2095296,10880812,1206996,0.0,0.0
1.076,3284992,3259127,0,6101460,2095292,10935532,1206992,0.0,0.0
2.108,3291684,3265815,0,6095908,2095292,10942124,1206992,0.0,0.0
3.141,3300776,3274907,0,6092556,2095292,10949324,1206992,0.0,0.0
4.169,3305036,3279211,0,6085412,2095288,10953152,1206992,0.0,0.0
5.2,3403988,3378120,0,5955748,2095272,11052968,1206992,0.0,0.0
6.233,3403988,3378118,0,5951772,2095272,11053056,1206992,0.0,0.0
7.268,3403880,3379624,0,6002544,2095272,11015204,1206992,0.0,0.0
7.297,3403880,3379624,0,6002340,2095272,11014880,1206992,0.0,0.0
