elapsed_s,fsm_rss_kib,fsm_pss_kib,fsm_swap_kib,system_available_kib,system_swap_used_kib,cgroup_memory_kib,cgroup_swap_kib,psi_some_avg10,psi_full_avg10
0.0,3273032,3249864,0,6241168,2055960,11170904,1047076,0.0,0.0
1.096,3288456,3263642,0,6192688,2055960,11224752,1047076,0.0,0.0
2.131,3294840,3269990,0,6190996,2055960,11227732,1047076,0.0,0.0
3.165,3295140,3270290,0,6192044,2055960,11229168,1047076,0.0,0.0
4.194,3303624,3278774,0,6194004,2055960,11237292,1047076,0.0,0.0
5.23,3405732,3380882,0,6068312,2055960,11339068,1047076,0.0,0.0
6.263,3405772,3380922,0,6062456,2055960,11339580,1047076,0.0,0.0
7.303,3405788,3380938,0,6055756,2055960,11339228,1047076,0.0,0.0
8.336,3405736,3382524,0,6040924,2055960,11301752,1047076,0.0,0.0
8.375,3405736,3382524,0,6040924,2055960,11301580,1047076,0.0,0.0
