elapsed_s,algorithm_usage_usec,end_to_end_usage_usec,algorithm_interval_cores,end_to_end_interval_cores,memory_sampled,algorithm_pids,end_to_end_pids,algorithm_rss_kib,algorithm_pss_kib,algorithm_swap_kib,end_to_end_rss_kib,end_to_end_pss_kib,end_to_end_swap_kib
3.6e-05,0,99,,,True,1,5,3168876,3145381,0,3401484,3319139,0
1.066605,282142,470618,0.2645323961033676,0.4411520386265087,False,1,5,3168876,3145381,0,3401484,3319139,0
2.103415,1005271,1524492,0.6974555705128185,1.016458048174843,False,1,5,3168876,3145381,0,3401484,3319139,0
3.139376,1298771,2130689,0.2833118866747474,0.5851543978418121,False,1,5,3168876,3145381,0,3401484,3319139,0
4.172515,1846927,2948402,0.5305731645252434,0.7914837638982888,False,1,5,3168876,3145381,0,3401484,3319139,0
5.204779,2417910,3767356,0.5531367743628812,0.793357374758231,False,1,5,3168876,3145381,0,3401484,3319139,0
6.236209,2727403,4363962,0.3000619333811263,0.5784258442897907,False,1,5,3168876,3145381,0,3401484,3319139,0
7.270013,3063463,4960214,0.3250714832032431,0.5767557043471406,False,1,5,3168876,3145381,0,3401484,3319139,0
8.300069,3531419,5670544,0.45430130021898224,0.6896029596469533,False,1,5,3168876,3145381,0,3401484,3319139,0
9.335005,4002734,6416774,0.45540510918381144,0.7210399724732622,False,1,5,3168876,3145381,0,3401484,3319139,0
10.367714,4718926,7374417,0.6935076344086782,0.9273110165123736,True,1,5,3193088,3168502,0,3486432,3398680,0
11.453473,5063766,7963069,0.3176028876858766,0.5421574499537949,False,1,5,3193088,3168502,0,3486432,3398680,0
12.486881,6021707,9121844,0.9269722368890088,1.1213135817352646,False,1,5,3193088,3168502,0,3486432,3398680,0
13.521809,6692100,10037485,0.6477678712835861,0.8847389835961504,False,1,5,3193088,3168502,0,3486432,3398680,0
14.562135,7763469,11328547,1.0298403758998962,1.2410175909421233,False,1,5,3193088,3168502,0,3486432,3398680,0
15.592948,8639319,12421802,0.8496687720981735,1.0605750224812338,False,1,5,3193088,3168502,0,3486432,3398680,0
16.627698,8740962,12788554,0.09822949461058672,0.35443526467559894,False,1,5,3193088,3168502,0,3486432,3398680,0
16.651865,8742011,12795476,0.04340703768848788,0.2864285175211755,True,1,5,3194316,3170607,0,3487740,3404891,0
