elapsed_s,fsm_rss_kib,fsm_pss_kib,fsm_swap_kib,system_available_kib,system_swap_used_kib,cgroup_memory_kib,cgroup_swap_kib,psi_some_avg10,psi_full_avg10
0.0,3169516,3146144,0,6328612,2055980,11152500,1047080,0.0,0.0
1.089,3170256,3145979,0,6281816,2055980,11190856,1047080,0.0,0.0
2.121,3174644,3150157,0,6209464,2055980,11253504,1047080,0.0,0.0
3.146,3179684,3155172,0,6193908,2055980,11260132,1047080,0.0,0.0
4.178,3190576,3166053,0,6182596,2055980,11275040,1047080,0.0,0.0
5.211,3190856,3166313,0,6183820,2055980,11274204,1047080,0.0,0.0
6.236,3194092,3169549,0,6194608,2055980,11278316,1047080,0.0,0.0
7.269,3194244,3169699,0,6193788,2055980,11278524,1047080,0.0,0.0
8.302,3194248,3169704,0,6193828,2055980,11278120,1047080,0.0,0.0
9.329,3194656,3170112,0,6207672,2055980,11278496,1047080,0.0,0.0
10.363,3194780,3170235,0,6208312,2055980,11279276,1047080,0.0,0.0
11.437,3194840,3170296,0,6206248,2055980,11278844,1047080,0.0,0.0
12.474,3195192,3170647,0,6209756,2055980,11279512,1047080,0.0,0.0
13.507,3195192,3170647,0,6209076,2055980,11278832,1047080,0.0,0.0
14.537,3195192,3170647,0,6208144,2055980,11279880,1047080,0.0,0.0
15.574,3195784,3171240,0,6209264,2055980,11280000,1047080,0.0,0.0
16.612,3195996,3171451,0,6209980,2055980,11280232,1047080,0.0,0.0
17.648,3195996,3171451,0,6209004,2055980,11280244,1047080,0.0,0.0
18.688,3195960,3172324,0,6233552,2055980,11242364,1047080,0.0,0.0
18.719,3195960,3172324,0,6233048,2055980,11242456,1047080,0.0,0.0
