elapsed_s,fsm_rss_kib,fsm_pss_kib,fsm_swap_kib,system_available_kib,system_swap_used_kib,cgroup_memory_kib,cgroup_swap_kib,psi_some_avg10,psi_full_avg10
0.0,3167856,3144425,0,6289456,2056000,11109736,1047088,0.0,0.0
1.093,3171472,3147227,0,6253960,2056000,11152596,1047088,0.0,0.0
2.131,3173060,3148663,0,6199584,2056000,11212016,1047088,0.0,0.0
3.159,3186228,3161705,0,6169020,2056000,11234588,1047088,0.0,0.0
4.196,3190168,3165644,0,6159008,2056000,11236980,1047088,0.0,0.0
5.228,3190516,3165987,0,6149604,2056000,11237628,1047088,0.0,0.0
6.266,3190516,3165987,0,6150652,2056000,11236864,1047088,0.0,0.0
7.293,3190516,3165987,0,6150652,2056000,11237836,1047088,0.0,0.0
8.325,3190480,3166811,0,6184480,2056000,11199324,1047088,0.0,0.0
8.366,3190480,3166811,0,6184480,2056000,11199152,1047088,0.0,0.0
