elapsed_s,fsm_rss_kib,fsm_pss_kib,fsm_swap_kib,system_available_kib,system_swap_used_kib,cgroup_memory_kib,cgroup_swap_kib,psi_some_avg10,psi_full_avg10
0.0,3169404,3146075,0,6270204,2055952,11211812,1047072,0.0,0.0
1.082,3177748,3153261,0,6230448,2055952,11258872,1047072,0.0,0.0
2.114,3183964,3159460,0,6148564,2055952,11327720,1047072,0.0,0.0
3.14,3188296,3163793,0,6138184,2055952,11336976,1047072,0.0,0.0
4.175,3191012,3166508,0,6117544,2055952,11349104,1047072,0.0,0.0
5.209,3192740,3168236,0,6118520,2055952,11351944,1047072,0.0,0.0
6.245,3192784,3168280,0,6126004,2055952,11352572,1047072,0.0,0.0
7.281,3192816,3168312,0,6126848,2055952,11353064,1047072,0.0,0.0
8.318,3192780,3169186,0,6157996,2055952,11314428,1047072,0.0,0.0
8.348,3192780,3169186,0,6157996,2055952,11315044,1047072,0.0,0.0
