elapsed_s,fsm_rss_kib,fsm_pss_kib,fsm_swap_kib,system_available_kib,system_swap_used_kib,cgroup_memory_kib,cgroup_swap_kib,psi_some_avg10,psi_full_avg10
0.0,3168696,3145347,0,7157956,2056012,10305528,1047092,0.0,0.0
1.132,3169004,3144757,0,7107048,2056012,10345832,1047092,0.0,0.0
2.168,3181504,3157031,0,7056208,2056012,10422588,1047092,0.0,0.0
3.203,3185964,3161482,0,7044416,2056012,10432984,1047092,0.0,0.0
4.252,3188284,3163814,0,7041168,2056012,10435596,1047092,0.0,0.0
5.295,3189628,3165146,0,7034080,2056012,10437012,1047092,0.0,0.0
6.329,3189668,3165176,0,7033836,2056012,10436716,1047092,0.0,0.0
7.366,3189740,3165248,0,7028352,2056012,10441724,1047092,0.0,0.0
8.416,3190348,3166748,0,7055356,2056012,10403520,1047092,0.0,0.0
8.456,3190348,3166748,0,7055360,2056012,10403320,1047092,0.0,0.0
