elapsed_s,algorithm_usage_usec,end_to_end_usage_usec,algorithm_interval_cores,end_to_end_interval_cores,memory_sampled,algorithm_pids,end_to_end_pids,algorithm_rss_kib,algorithm_pss_kib,algorithm_swap_kib,end_to_end_rss_kib,end_to_end_pss_kib,end_to_end_swap_kib
4.5e-05,0,141,,,True,1,5,3169076,3145572,0,3411768,3329450,0
1.052098,68950,293910,0.0655385280453036,0.2792340514190108,False,1,5,3169076,3145572,0,3411768,3329450,0
2.077835,773244,1306966,0.6866223330387959,0.987637086527715,False,1,5,3169076,3145572,0,3411768,3329450,0
3.103932,1010406,1875246,0.23113020182413863,0.55382679810687,False,1,5,3169076,3145572,0,3411768,3329450,0
4.125111,1418919,2599156,0.4000406800464404,0.7088965313035782,False,1,5,3169076,3145572,0,3411768,3329450,0
5.147676,2269986,3709990,0.832286839494193,1.0863216633504675,False,1,5,3169076,3145572,0,3411768,3329450,0
6.169064,3220741,4897236,0.9308460762635455,1.1623849263580937,False,1,5,3169076,3145572,0,3411768,3329450,0
7.196057,4360961,6259340,1.1102500477809802,1.3263019689907776,False,1,5,3169076,3145572,0,3411768,3329450,0
8.221339,5416949,7563778,1.0299488627500664,1.272272444978514,False,1,5,3169076,3145572,0,3411768,3329450,0
9.251078,5629661,8108192,0.20656902472921668,0.5286917006512644,False,1,5,3169076,3145572,0,3411768,3329450,0
9.273929,5630516,8112503,0.037415041559619784,0.1886505779690303,True,1,5,3195796,3172048,0,3520480,3437621,0
