elapsed_s,fsm_rss_kib,fsm_pss_kib,fsm_swap_kib,system_available_kib,system_swap_used_kib,cgroup_memory_kib,cgroup_swap_kib,psi_some_avg10,psi_full_avg10
0.0,3168792,3145537,0,6190508,2055884,11271656,1047052,0.0,0.0
1.082,3176744,3152409,0,6124036,2055884,11318472,1047052,0.0,0.0
2.106,3181688,3157353,0,6077108,2055884,11377280,1047052,0.0,0.0
3.127,3184908,3160562,0,6072116,2055884,11383488,1047052,0.0,0.0
4.151,3187900,3163555,0,6057784,2055884,11392308,1047052,0.0,0.0
5.175,3191172,3166810,0,6057484,2055884,11400300,1047052,0.0,0.0
6.198,3192260,3167882,0,6057076,2055884,11404692,1047052,0.0,0.0
7.224,3193280,3168901,0,6051988,2055884,11407504,1047052,0.0,0.0
8.253,3193280,3168902,0,6052572,2055884,11407412,1047052,0.0,0.0
9.28,3193720,3169341,0,6051284,2055884,11407720,1047052,0.0,0.0
10.307,3193684,3170177,0,6045340,2055884,11370976,1047052,0.0,0.0
10.366,3193684,3170177,0,6045340,2055884,11370976,1047052,0.0,0.0
