elapsed_s,algorithm_usage_usec,end_to_end_usage_usec,algorithm_interval_cores,end_to_end_interval_cores,memory_sampled,algorithm_pids,end_to_end_pids,algorithm_rss_kib,algorithm_pss_kib,algorithm_swap_kib,end_to_end_rss_kib,end_to_end_pss_kib,end_to_end_swap_kib
4.9e-05,0,399,,,True,1,5,3169196,3145931,0,3415740,3333799,0
1.07348,284959,518681,0.2654655542889418,0.48282741870929274,False,1,5,3169196,3145931,0,3415740,3333799,0
2.098021,583993,1178630,0.2918711284835871,0.6441409985875012,False,1,5,3169196,3145931,0,3415740,3333799,0
3.134714,1126972,1982291,0.5237606756839164,0.7752160366806302,False,1,5,3169196,3145931,0,3415740,3333799,0
4.170542,1734180,2880160,0.5862056468685516,0.866813147962839,False,1,5,3169196,3145931,0,3415740,3333799,0
5.209062,2919226,4320733,1.141090678099327,1.3871397577997664,False,1,5,3169196,3145931,0,3415740,3333799,0
6.246774,4041228,5670810,1.081227040540497,1.301013509077339,False,1,5,3169196,3145931,0,3415740,3333799,0
7.287287,5111759,6999354,1.0288493369013185,1.27681647093286,False,1,5,3169196,3145931,0,3415740,3333799,0
8.327,5808808,7980665,0.6704246678512197,0.9438290582638355,False,1,5,3169196,3145931,0,3415740,3333799,0
9.362718,6045345,8533237,0.2283796411873503,0.5335156660064874,False,1,5,3169196,3145931,0,3415740,3333799,0
9.383245,6046087,8540765,0.03614757829896746,0.36673715557227365,True,1,5,3195016,3171477,0,3512624,3430063,0
