elapsed_s,algorithm_usage_usec,end_to_end_usage_usec,algorithm_interval_cores,end_to_end_interval_cores,memory_sampled,algorithm_pids,end_to_end_pids,algorithm_rss_kib,algorithm_pss_kib,algorithm_swap_kib,end_to_end_rss_kib,end_to_end_pss_kib,end_to_end_swap_kib
6.4e-05,0,105,,,True,1,5,3168808,3145598,0,3401428,3319397,0
1.083628,171303,361929,0.158092096548421,0.3339200991315731,False,1,5,3168808,3145598,0,3401428,3319397,0
2.118642,943236,1456191,0.7458188567693831,1.0572436129122331,False,1,5,3168808,3145598,0,3401428,3319397,0
3.168181,1293350,2072683,0.33358855822886757,0.5873934702400676,False,1,5,3168808,3145598,0,3401428,3319397,0
4.204781,1781905,2821659,0.471305026761014,0.722531043021476,False,1,5,3168808,3145598,0,3401428,3319397,0
5.23975,2263348,3516573,0.46517617347070794,0.6714344905029744,False,1,5,3168808,3145598,0,3401428,3319397,0
6.28022,2655331,4186541,0.3767366772737614,0.6439093486190661,False,1,5,3168808,3145598,0,3401428,3319397,0
7.328846,3460005,5220428,0.7673601189228213,0.9859441851889821,False,1,5,3168808,3145598,0,3401428,3319397,0
8.367124,3787119,5799020,0.31505425007105853,0.5572609813615861,False,1,5,3168808,3145598,0,3401428,3319397,0
9.400287,4150873,6419145,0.3520782146860414,0.6002202116875179,False,1,5,3168808,3145598,0,3401428,3319397,0
10.434115,4548928,7062806,0.38503021480882615,0.6225997238925873,True,1,5,3189008,3164704,0,3485316,3397866,0
11.519707,4958898,7724341,0.3776462861016222,0.609376871176517,False,1,5,3189008,3164704,0,3485316,3397866,0
12.567332,6112176,9070690,1.1008505831773023,1.2851446761406857,False,1,5,3189008,3164704,0,3485316,3397866,0
13.616279,6589062,9799982,0.4546330857053207,0.6952610735903441,False,1,5,3189008,3164704,0,3485316,3397866,0
14.664684,7646166,11046949,1.0082972804517423,1.189394264815068,False,1,5,3189008,3164704,0,3485316,3397866,0
15.698291,8312798,11952719,0.644956998538117,0.8763196194690177,False,1,5,3189008,3164704,0,3485316,3397866,0
16.734745,9373861,13197721,1.0237435627175384,1.201213107110945,False,1,5,3189008,3164704,0,3485316,3397866,0
17.772483,9575101,13733982,0.19392166998134042,0.5167592360657105,False,1,5,3189008,3164704,0,3485316,3397866,0
17.801142,9578777,13744280,0.12826904651299667,0.3593347772009901,True,1,5,3192012,3168552,0,3488304,3405729,0
