elapsed_s,algorithm_usage_usec,end_to_end_usage_usec,algorithm_interval_cores,end_to_end_interval_cores,memory_sampled,algorithm_pids,end_to_end_pids,algorithm_rss_kib,algorithm_pss_kib,algorithm_swap_kib,end_to_end_rss_kib,end_to_end_pss_kib,end_to_end_swap_kib
5.9e-05,59,205,,,True,1,4,3279228,3256056,0,3349020,3304211,0
1.079968,483083,519481,0.44728201157695174,0.4808514977384833,False,1,4,3279228,3256056,0,3349020,3304211,0
2.115042,1428747,1513235,0.9136199408299029,0.9600803992533071,False,1,4,3279228,3256056,0,3349020,3304211,0
3.151734,2212169,2341163,0.7556941248401046,0.7986249114661296,False,1,4,3279228,3256056,0,3349020,3304211,0
4.192298,3207077,3386526,0.9561238210164594,1.0046119499584174,False,1,4,3279228,3256056,0,3349020,3304211,0
5.229106,4662469,4901786,1.4037240928214478,1.461466717481357,False,1,4,3279228,3256056,0,3349020,3304211,0
6.267423,5366354,5659762,0.6779093331657513,0.7300041977249743,False,1,4,3279228,3256056,0,3349020,3304211,0
7.305819,6685847,7031703,1.2707025643379304,1.3212112128069984,False,1,4,3279228,3256056,0,3349020,3304211,0
8.347332,7140440,7536791,0.43647373522477606,0.4849560947423556,False,1,4,3279228,3256056,0,3349020,3304211,0
8.383118,7145386,7542550,0.1382107590127851,0.16092918745544468,True,1,4,3396172,3372964,0,3465896,3421017,0
