elapsed_s,fsm_rss_kib,fsm_pss_kib,fsm_swap_kib,system_available_kib,system_swap_used_kib,cgroup_memory_kib,cgroup_swap_kib,psi_some_avg10,psi_full_avg10
0.0,3168692,3145288,0,6127848,2055884,11254920,1047052,0.0,0.0
1.083,3171124,3146725,0,6102440,2055884,11295992,1047052,0.0,0.0
2.11,3178912,3154344,0,6040668,2055884,11360016,1047052,0.0,0.0
3.131,3185272,3160704,0,6041040,2055884,11366816,1047052,0.0,0.0
4.156,3186624,3162057,0,6047384,2055884,11370420,1047052,0.0,0.0
5.184,3186868,3162294,0,6053924,2055884,11370924,1047052,0.0,0.0
6.211,3187068,3162494,0,6059540,2055884,11370904,1047052,0.0,0.0
7.236,3187268,3162695,0,6059188,2055884,11371780,1047052,0.0,0.0
8.262,3187332,3162759,0,6070092,2055884,11371204,1047052,0.0,0.0
9.289,3188224,3163649,0,6070288,2055884,11372684,1047052,0.0,0.0
10.316,3189452,3164878,0,6072708,2055884,11374140,1047052,0.0,0.0
11.39,3189452,3164879,0,6074660,2055884,11374144,1047052,0.0,0.0
12.415,3189452,3164877,0,6079244,2055884,11374384,1047052,0.0,0.0
13.444,3189416,3165769,0,6099712,2055884,11336844,1047052,0.0,0.0
13.474,3189416,3165769,0,6099712,2055884,11337488,1047052,0.0,0.0
