elapsed_s,algorithm_usage_usec,end_to_end_usage_usec,algorithm_interval_cores,end_to_end_interval_cores,memory_sampled,algorithm_pids,end_to_end_pids,algorithm_rss_kib,algorithm_pss_kib,algorithm_swap_kib,end_to_end_rss_kib,end_to_end_pss_kib,end_to_end_swap_kib
5.1e-05,0,64,,,True,1,5,3168812,3145517,0,3411964,3329925,0
1.099628,270883,516142,0.2463520692299708,0.46934242157708267,False,1,5,3168812,3145517,0,3411964,3329925,0
2.148837,1452913,2024979,1.126592120913631,1.4380716867955639,False,1,5,3168812,3145517,0,3411964,3329925,0
3.187708,1743792,2626315,0.27999513308431856,0.5788357129541555,False,1,5,3168812,3145517,0,3411964,3329925,0
4.237771,2174251,3343023,0.4099363058199497,0.6825380114519723,False,1,5,3168812,3145517,0,3411964,3329925,0
5.276827,2497082,3982629,0.3106965220820912,0.6155646753342711,False,1,5,3168812,3145517,0,3411964,3329925,0
6.312679,3625290,5330880,1.0891592101533856,1.3015862272280576,False,1,5,3168812,3145517,0,3411964,3329925,0
7.360158,4311628,6290833,0.6552287881393231,0.9164418127230425,False,1,5,3168812,3145517,0,3411964,3329925,0
8.401097,5029944,7277617,0.690065086591623,0.9479744101582426,False,1,5,3168812,3145517,0,3411964,3329925,0
8.433275,5032211,7284669,0.07045251181368467,0.21915796793564374,True,1,5,3195384,3171831,0,3527392,3444713,0
