elapsed_s,fsm_rss_kib,fsm_pss_kib,fsm_swap_kib,system_available_kib,system_swap_used_kib,cgroup_memory_kib,cgroup_swap_kib,psi_some_avg10,psi_full_avg10
0.0,3169092,3145739,0,7189012,2056044,10280632,1047092,0.0,0.0
1.109,3169872,3145573,0,7129636,2056044,10320708,1047092,0.0,0.0
2.156,3173828,3149434,0,7072272,2056044,10380020,1047092,0.0,0.0
3.192,3182192,3157718,0,7060200,2056044,10396660,1047092,0.0,0.0
4.229,3184864,3160370,0,7058236,2056044,10398224,1047092,0.0,0.0
5.276,3185968,3161473,0,7057148,2056044,10399192,1047092,0.0,0.0
6.326,3185932,3162341,0,7094632,2056044,10361688,1047092,0.0,0.0
6.365,3185932,3162341,0,7094128,2056044,10362156,1047092,0.0,0.0
