elapsed_s,fsm_rss_kib,fsm_pss_kib,fsm_swap_kib,system_available_kib,system_swap_used_kib,cgroup_memory_kib,cgroup_swap_kib,psi_some_avg10,psi_full_avg10
0.0,3278180,3255049,0,6183852,2055884,11244864,1047052,0.0,0.0
1.097,3285208,3260490,0,6130728,2055884,11289728,1047052,0.0,0.0
2.12,3298376,3273623,0,6133596,2055884,11301132,1047052,0.0,0.0
3.149,3303348,3278594,0,6127660,2055884,11305344,1047052,0.0,0.0
4.18,3304524,3279770,0,6121336,2055884,11306832,1047052,0.0,0.0
5.21,3401336,3376583,0,6026284,2055884,11403420,1047052,0.0,0.0
6.242,3401336,3376583,0,6028316,2055884,11403124,1047052,0.0,0.0
7.275,3401336,3376584,0,6030184,2055884,11403324,1047052,0.0,0.0
8.301,3401336,3376582,0,6032740,2055884,11402664,1047052,0.0,0.0
9.331,3401284,3378117,0,6065044,2055884,11366060,1047052,0.0,0.0
9.361,3401284,3378117,0,6072508,2055884,11365828,1047052,0.0,0.0
