elapsed_s,fsm_rss_kib,fsm_pss_kib,fsm_swap_kib,system_available_kib,system_swap_used_kib,cgroup_memory_kib,cgroup_swap_kib,psi_some_avg10,psi_full_avg10
0.0,3169252,3145979,0,6348436,2055984,11147060,1047080,0.0,0.0
1.089,3169644,3145480,0,6294992,2055984,11187468,1047080,0.0,0.0
2.117,3175916,3151487,0,6228008,2055984,11248120,1047080,0.0,0.0
3.141,3179240,3154788,0,6221060,2055984,11255468,1047080,0.0,0.0
4.174,3190940,3166471,0,6218104,2055984,11268572,1047080,0.0,0.0
5.205,3191340,3166852,0,6219460,2055980,11267812,1047080,0.0,0.0
6.241,3192248,3167761,0,6231044,2055980,11269808,1047080,0.0,0.0
7.273,3192548,3168060,0,6233008,2055980,11269496,1047080,0.0,0.0
8.307,3192548,3168060,0,6229976,2055980,11269616,1047080,0.0,0.0
9.341,3192548,3168060,0,6235144,2055980,11270372,1047080,0.0,0.0
10.37,3193804,3169317,0,6231484,2055980,11270324,1047080,0.0,0.0
11.462,3194004,3169516,0,6234312,2055980,11270336,1047080,0.0,0.0
12.495,3194128,3169640,0,6228120,2055980,11271048,1047080,0.0,0.0
13.533,3194392,3169904,0,6228600,2055980,11270312,1047080,0.0,0.0
14.568,3194392,3169904,0,6232604,2055980,11272056,1047080,0.0,0.0
15.602,3194356,3170745,0,6258912,2055980,11234188,1047080,0.0,0.0
15.637,3194356,3170745,0,6258660,2055980,11234444,1047080,0.0,0.0
