elapsed_s,fsm_rss_kib,fsm_pss_kib,fsm_swap_kib,system_available_kib,system_swap_used_kib,cgroup_memory_kib,cgroup_swap_kib,psi_some_avg10,psi_full_avg10
0.0,3279040,3255671,0,7189756,2056012,10297608,1047092,0.0,0.0
1.12,3286504,3261549,0,7120292,2056012,10343424,1047092,0.0,0.0
2.173,3293980,3268958,0,7119328,2056012,10348520,1047092,0.0,0.0
3.208,3294012,3268988,0,7126876,2056012,10348196,1047092,0.0,0.0
4.243,3295656,3270764,0,7107816,2056012,10352372,1047092,0.0,0.0
5.284,3402544,3377509,0,6995300,2056012,10456644,1047092,0.0,0.0
6.341,3404560,3379527,0,6993844,2056012,10459356,1047092,0.0,0.0
7.401,3404576,3379541,0,6992312,2056012,10459772,1047092,0.0,0.0
8.442,3404524,3381124,0,7024296,2056012,10422168,1047092,0.0,0.0
8.485,3404524,3381124,0,7024296,2056012,10422136,1047092,0.0,0.0
