elapsed_s,algorithm_usage_usec,end_to_end_usage_usec,algorithm_interval_cores,end_to_end_interval_cores,memory_sampled,algorithm_pids,end_to_end_pids,algorithm_rss_kib,algorithm_pss_kib,algorithm_swap_kib,end_to_end_rss_kib,end_to_end_pss_kib,end_to_end_swap_kib
7.7e-05,0,58,,,True,1,5,3169240,3146142,0,3402820,3320835,0
1.09457,188017,387794,0.17178455249037045,0.35426081282227817,False,1,5,3169240,3146142,0,3402820,3320835,0
2.126505,945256,1481581,0.7338048127063815,1.0599377008786854,False,1,5,3169240,3146142,0,3402820,3320835,0
3.159286,1619645,2413769,0.6529838289975349,0.9026002642177646,False,1,5,3169240,3146142,0,3402820,3320835,0
4.19105,2107771,3180864,0.47309812146376146,0.743478535222963,False,1,5,3169240,3146142,0,3402820,3320835,0
5.219157,2668901,4005312,0.5457895694883783,0.8019088606660747,False,1,5,3169240,3146142,0,3402820,3320835,0
6.253563,3241973,4847904,0.554010857582261,0.8145662613283365,False,1,5,3169240,3146142,0,3402820,3320835,0
7.290741,3785321,5641364,0.5238715632319528,0.7650182398058432,False,1,5,3169240,3146142,0,3402820,3320835,0
8.33151,4155225,6298199,0.35541394068476173,0.6311051400624904,False,1,5,3169240,3146142,0,3402820,3320835,0
9.367069,4823289,7218094,0.6451243808422973,0.8883081446013033,False,1,5,3169240,3146142,0,3402820,3320835,0
10.406537,5669158,8327698,0.8137516849398138,1.0674727701523015,True,1,5,3194964,3170674,0,3490892,3403447,0
11.488129,6045061,9005692,0.34754602505658505,0.6268482020952595,False,1,5,3194964,3170674,0,3490892,3403447,0
12.523202,7224878,10409424,1.139839089738384,1.3561667657921876,False,1,5,3194964,3170674,0,3490892,3403447,0
13.558638,7686551,11138841,0.44587299243275713,0.7044538894874173,False,1,5,3194964,3170674,0,3490892,3403447,0
14.593878,8714311,12380886,0.9927748870107405,1.1997655917113481,False,1,5,3194964,3170674,0,3490892,3403447,0
15.621176,9490533,13391945,0.7555961187763025,0.9841929966605554,False,1,5,3194964,3170674,0,3490892,3403447,0
16.660296,9623260,13842950,0.12773019502688837,0.43402590737454916,False,1,5,3194964,3170674,0,3490892,3403447,0
16.68003,9624025,13845629,0.038764061818677205,0.13575022432972056,True,1,5,3196364,3173042,0,3492216,3409713,0
