elapsed_s,fsm_rss_kib,fsm_pss_kib,fsm_swap_kib,system_available_kib,system_swap_used_kib,cgroup_memory_kib,cgroup_swap_kib,psi_some_avg10,psi_full_avg10
0.0,3168572,3145185,0,6177008,2055996,11135148,1047088,0.0,0.0
1.09,3176176,3151684,0,6153280,2055996,11181356,1047088,0.0,0.0
2.123,3181768,3157234,0,6090256,2055996,11247808,1047088,0.0,0.0
3.149,3183788,3159249,0,6083636,2055996,11253740,1047088,0.0,0.0
4.182,3186440,3161888,0,6065032,2055996,11263848,1047088,0.0,0.0
5.217,3189284,3164732,0,6064624,2055996,11266824,1047088,0.0,0.0
6.25,3190480,3165928,0,6061348,2055996,11268728,1047088,0.0,0.0
7.286,3190460,3165967,0,6062656,2055996,11266424,1047088,0.0,0.0
8.321,3190460,3166796,0,6086832,2055996,11233104,1047088,0.0,0.0
8.352,3190460,3166796,0,6086832,2055996,11233024,1047088,0.0,0.0
