elapsed_s,fsm_rss_kib,fsm_pss_kib,fsm_swap_kib,system_available_kib,system_swap_used_kib,cgroup_memory_kib,cgroup_swap_kib,psi_some_avg10,psi_full_avg10
0.0,3264164,3240926,0,6336620,2055972,11142404,1047080,0.0,0.0
1.098,3287932,3262900,0,6259096,2055972,11200404,1047080,0.0,0.0
2.128,3299176,3274144,0,6248772,2055972,11212180,1047080,0.0,0.0
3.157,3299652,3274620,0,6257788,2055972,11211652,1047080,0.0,0.0
4.184,3303896,3278864,0,6263212,2055972,11216444,1047080,0.0,0.0
5.223,3396580,3371547,0,6166472,2055972,11308792,1047080,0.0,0.0
6.265,3396776,3371743,0,6166420,2055972,11309608,1047080,0.0,0.0
7.305,3396776,3371742,0,6166792,2055972,11309228,1047080,0.0,0.0
8.343,3396724,3373366,0,6168904,2055972,11271560,1047080,0.0,0.0
8.373,3396724,3373366,0,6168904,2055972,11271560,1047080,0.0,0.0
