elapsed_s,fsm_rss_kib,fsm_pss_kib,fsm_swap_kib,system_available_kib,system_swap_used_kib,cgroup_memory_kib,cgroup_swap_kib,psi_some_avg10,psi_full_avg10
0.0,3274708,3251400,0,6346944,2056008,11082788,1047088,0.0,0.0
1.118,3286188,3261217,0,6318620,2056004,11131276,1047088,0.0,0.0
2.159,3294176,3269264,0,6317024,2056004,11137564,1047088,0.0,0.0
3.212,3300580,3275556,0,6313276,2056004,11144932,1047088,0.0,0.0
4.266,3305532,3280508,0,6310308,2056004,11148844,1047088,0.0,0.0
5.311,3404112,3379088,0,6212024,2056004,11247264,1047088,0.0,0.0
6.354,3404212,3379189,0,6199252,2056004,11247708,1047088,0.0,0.0
7.41,3404224,3379200,0,6197812,2056004,11247988,1047088,0.0,0.0
8.466,3404172,3380829,0,6203672,2056004,11209956,1047088,0.0,0.0
8.506,3404172,3380829,0,6203672,2056004,11210176,1047088,0.0,0.0
