elapsed_s,fsm_rss_kib,fsm_pss_kib,fsm_swap_kib,system_available_kib,system_swap_used_kib,cgroup_memory_kib,cgroup_swap_kib,psi_some_avg10,psi_full_avg10
0.0,3279076,3255903,0,6336344,2055992,11114572,1047088,0.0,0.0
1.097,3287928,3262995,0,6258916,2055992,11161196,1047088,0.0,0.0
2.134,3294164,3269278,0,6262864,2055992,11165656,1047088,0.0,0.0
3.171,3302992,3278039,0,6257408,2055992,11174228,1047088,0.0,0.0
4.209,3305916,3280966,0,6258232,2055992,11176848,1047088,0.0,0.0
5.246,3396432,3371479,0,6146472,2055992,11267232,1047088,0.0,0.0
6.289,3397752,3372799,0,6145640,2055992,11268520,1047088,0.0,0.0
7.33,3397764,3372810,0,6165424,2055992,11268460,1047088,0.0,0.0
8.371,3397712,3372843,0,6167364,2055992,11267012,1047088,0.0,0.0
9.405,3397716,3374512,0,6151420,2055992,11232144,1047088,0.0,0.0
9.436,3397716,3374512,0,6151420,2055992,11231752,1047088,0.0,0.0
