Total, Raycast, Update_cache, Inflation, PointCloudNumber, CacheNumber, InflationNumber, PointCloudPayloadBytes, PointCloudPointStep
0.0102308, 0.00577911, 0.00445076, 0.0026156, 5091, 18361, 271830, 101820, 20
0.0293645, 0.014666, 0.0146968, 0.00731921, 18913, 50547, 757557, 605216, 32
0.00668963, 0.00463414, 0.00205402, 0.000112797, 5093, 18380, 9963, 101860, 20
0.00639675, 0.00469501, 0.00170021, 0, 5091, 18380, 0, 101820, 20
0.00956091, 0.00745471, 0.00210461, 0.000143878, 5070, 18337, 9102, 101400, 20
0.00597495, 0.00472226, 0.0012512, 0, 5107, 18384, 0, 102140, 20
0.0162219, 0.0104982, 0.00572244, 0.00101618, 11124, 46412, 108855, 222480, 20
0.017312, 0.0121165, 0.00519423, 0.00109728, 15222, 47248, 130380, 304440, 20
0.010274, 0.00686382, 0.00340886, 0.00124647, 9663, 24582, 130749, 193260, 20
0.0202814, 0.0126523, 0.00762776, 0.00200916, 18749, 55436, 198891, 374980, 20
0.0182011, 0.0105614, 0.00763824, 0.00364295, 48160, 39301, 472566, 1.54112e+06, 32
0.0136411, 0.0108779, 0.00276201, 8.6071e-05, 42807, 37287, 5166, 856140, 20
0.0141939, 0.00939126, 0.00480093, 0.00155825, 33497, 36769, 173430, 669940, 20
0.0153433, 0.0106102, 0.00473208, 0.00134138, 36737, 38068, 162975, 734740, 20
0.0188086, 0.0130174, 0.00578956, 0.00146034, 40076, 39914, 157686, 801520, 20
0.0134615, 0.00929861, 0.00416146, 0.00104471, 37236, 31198, 111438, 744720, 20
0.0194025, 0.0135265, 0.0058746, 0.00129088, 44554, 43551, 138375, 891080, 20
0.0202995, 0.0142613, 0.00603681, 0.00144328, 48261, 44239, 160269, 965220, 20
0.0195798, 0.0133509, 0.00622725, 0.00165225, 47496, 44684, 203688, 949920, 20
0.0194594, 0.0127917, 0.00666615, 0.00211644, 39646, 43790, 266910, 792920, 20
0.0199202, 0.0134435, 0.00647454, 0.00124903, 54775, 48706, 164205, 1.7528e+06, 32
0.0134234, 0.00908944, 0.00433294, 0.000687687, 44080, 42921, 78351, 881600, 20
0.0170039, 0.0128595, 0.00414287, 0.000561911, 42833, 42203, 64329, 856660, 20
0.0159056, 0.0116962, 0.00420777, 0.00066359, 41721, 41903, 77244, 834420, 20
0.0144093, 0.0103295, 0.00407735, 0.000365985, 39078, 40646, 31365, 781560, 20
0.0136067, 0.0102378, 0.00336711, 0.000286701, 39069, 40419, 23862, 781380, 20
0.00734562, 0.00552246, 0.00182179, 0.000221713, 34191, 19703, 19803, 683820, 20
0.0181133, 0.0139078, 0.00420356, 0.000337526, 42556, 42674, 29889, 851120, 20
0.0154344, 0.0115258, 0.00390716, 0.000355406, 43710, 43270, 29397, 874200, 20
0.0083613, 0.00641977, 0.00194016, 0.000249411, 36248, 20640, 22017, 724960, 20
0.0216137, 0.014822, 0.00679029, 0.00217877, 70133, 48560, 212298, 2.24426e+06, 32
0.0207423, 0.0157861, 0.00495393, 0.000832642, 65698, 47429, 84993, 1.31396e+06, 20
0.020418, 0.0164559, 0.00396067, 0.000647288, 65603, 47342, 69126, 1.31206e+06, 20
0.00635142, 0.00463864, 0.00171155, 0.000169062, 14982, 16832, 12669, 299640, 20
0.0150825, 0.0109833, 0.00409775, 0.000367871, 25667, 43048, 27060, 513340, 20
0.0201739, 0.0133601, 0.00681259, 0.00192386, 24712, 49564, 199875, 494240, 20
0.0243814, 0.0139989, 0.0103806, 0.0036067, 12706, 65031, 302826, 254120, 20
0.0250838, 0.0147269, 0.0103553, 0.00229036, 10637, 74508, 187083, 212740, 20
0.00397439, 0.00296619, 0.00100705, 0.000254447, 2799, 8086, 26445, 55980, 20
0.0201528, 0.0121527, 0.00799865, 0.00222351, 9928, 62666, 204303, 198560, 20
0.0231026, 0.0162171, 0.00688385, 0.00158506, 7232, 59044, 146124, 144640, 20
0.0244461, 0.0162052, 0.00823909, 0.00172556, 15070, 66035, 193971, 482240, 32
