elapsed_s,fsm_rss_kib,fsm_pss_kib,fsm_swap_kib,system_available_kib,system_swap_used_kib,cgroup_memory_kib,cgroup_swap_kib,psi_some_avg10,psi_full_avg10
0.0,3168956,3145779,0,6278808,2055952,11210964,1047072,0.0,0.0
1.087,3177024,3152722,0,6234624,2055952,11259520,1047072,0.0,0.0
2.121,3184788,3160486,0,6165028,2055952,11328116,1047072,0.0,0.0
3.15,3189412,3165099,0,6161972,2055952,11339448,1047072,0.0,0.0
4.186,3189416,3165104,0,6162944,2055952,11343948,1047072,0.0,0.0
5.22,3192048,3167759,0,6159552,2055952,11346104,1047072,0.0,0.0
6.246,3193700,3169387,0,6153876,2055952,11350108,1047072,0.0,0.0
7.28,3193700,3169379,0,6154836,2055952,11351944,1047072,0.0,0.0
8.315,3193664,3170213,0,6153520,2055952,11312232,1047072,0.0,0.0
8.353,3193664,3170213,0,6153520,2055952,11312336,1047072,0.0,0.0
