elapsed_s,fsm_rss_kib,fsm_pss_kib,fsm_swap_kib,system_available_kib,system_swap_used_kib,cgroup_memory_kib,cgroup_swap_kib,psi_some_avg10,psi_full_avg10
0.0,3263824,3243720,0,6186880,2055884,11227724,1047052,0.0,0.0
1.091,3284924,3260089,0,6126364,2055884,11278840,1047052,0.0,0.0
2.122,3296520,3271720,0,6120032,2055884,11289128,1047052,0.0,0.0
3.148,3304112,3279276,0,6106856,2055884,11296088,1047052,0.0,0.0
4.173,3310132,3285296,0,6094148,2055884,11304100,1047052,0.0,0.0
5.205,3401700,3376865,0,5997268,2055884,11396080,1047052,0.0,0.0
6.236,3401704,3376876,0,5999900,2055884,11395632,1047052,0.0,0.0
7.268,3401660,3378456,0,5986512,2055884,11358656,1047052,0.0,0.0
7.299,3401660,3378370,0,5986768,2055884,11359324,1047052,0.0,0.0
