elapsed_s,fsm_rss_kib,fsm_pss_kib,fsm_swap_kib,system_available_kib,system_swap_used_kib,cgroup_memory_kib,cgroup_swap_kib,psi_some_avg10,psi_full_avg10
0.0,3179996,3156863,0,5071968,2086472,9719948,733448,0.0,0.0
1.042,3183144,3158965,0,4973520,2086472,9796036,733448,0.0,0.0
2.098,3190268,3166069,0,4963976,2086472,9801700,733448,0.0,0.0
3.157,3198048,3173760,0,4845412,2086472,9861000,733448,0.0,0.0
4.213,3205632,3181396,0,4824512,2086472,9871796,733448,0.0,0.0
5.273,3208748,3184370,0,4838964,2086472,9875904,733448,0.0,0.0
6.332,3210008,3185629,0,4838816,2086472,9883008,733448,0.0,0.0
7.38,3211512,3187133,0,4876136,2086472,9877440,733448,0.0,0.0
8.438,3215084,3190705,0,4873520,2086472,9879544,733448,0.0,0.0
9.494,3228536,3204157,0,4850100,2086472,9897056,733448,0.0,0.0
10.552,3231172,3206793,0,4861196,2086472,9894448,733448,0.0,0.0
11.606,3236128,3211746,0,4862764,2086472,9901036,733448,0.0,0.0
12.661,3236128,3211744,0,4874824,2086472,9901320,733448,0.0,0.0
13.718,3238932,3214551,0,4871724,2086472,9903836,733448,0.0,0.0
14.775,3240808,3216425,0,4866372,2086468,9906612,733448,0.0,0.0
15.825,3240908,3216525,0,4871568,2086468,9909320,733448,0.0,0.0
16.883,3240908,3216526,0,4872300,2086468,9910812,733448,0.0,0.0
17.922,3245896,3221515,0,4871568,2086468,9913788,733448,0.0,0.0
18.977,3247672,3223288,0,4882996,2086468,9915340,733448,0.0,0.0
20.014,3253196,3228813,0,4877404,2086468,9922036,733448,0.0,0.0
21.072,3256784,3232401,0,4874800,2086456,9928020,733448,0.0,0.0
22.123,3263404,3239021,0,4871624,2086456,9934768,733448,0.0,0.0
23.181,3266352,3241971,0,4872324,2086456,9936180,733448,0.0,0.0
24.239,3266352,3241969,0,4868860,2086456,9936684,733448,0.0,0.0
25.295,3268092,3243709,0,4871372,2086456,9937816,733448,0.0,0.0
26.353,3270340,3245959,0,4877884,2086456,9939936,733448,0.0,0.0
27.411,3270344,3245962,0,4878916,2086456,9941800,733448,0.0,0.0
28.471,3270360,3245978,0,4868500,2086456,9941352,733448,0.0,0.0
29.522,3271144,3246762,0,4861540,2086456,9942304,733448,0.0,0.0
30.578,3271416,3247033,0,4865296,2086456,9942572,733448,0.0,0.0
31.618,3271416,3247033,0,4863316,2086456,9940872,733448,0.0,0.0
32.663,3271448,3247065,0,4861612,2086456,9942128,733448,0.0,0.0
33.72,3271540,3247177,0,4861620,2086456,9950140,733448,0.0,0.0
34.77,3272148,3247762,0,4860948,2086456,9945904,733448,0.0,0.0
35.827,3274100,3249717,0,4870524,2086456,9947248,733448,0.0,0.0
36.885,3274100,3249714,0,4853956,2086456,9957592,733448,0.0,0.0
37.924,3274260,3249875,0,4863692,2086456,9949716,733448,0.0,0.0
38.965,3274956,3250572,0,4862792,2086456,9950520,733448,0.0,0.0
40.011,3275736,3251351,0,4868420,2086456,9951040,733448,0.0,0.0
41.054,3275832,3251448,0,4866668,2086456,9951716,733448,0.0,0.0
42.109,3275864,3251479,0,4871568,2086456,9954228,733448,0.0,0.0
43.154,3289764,3265378,0,4850448,2086456,9967180,733448,0.0,0.0
44.212,3299688,3275304,0,4835960,2086456,9976980,733448,0.0,0.0
45.268,3300400,3276015,0,4834744,2086456,9976320,733448,0.0,0.0
46.325,3300656,3276271,0,4824456,2086456,9977720,733448,0.0,0.0
47.382,3300656,3276273,0,4827064,2086456,9978836,733448,0.0,0.0
48.438,3300656,3276271,0,4822720,2086456,9978728,733448,0.0,0.0
49.496,3300656,3276273,0,4831792,2086456,9978708,733448,0.0,0.0
50.544,3300656,3276273,0,4833952,2086456,9979156,733448,0.0,0.0
51.589,3300656,3276272,0,4837216,2086456,9979992,733448,0.0,0.0
52.628,3300656,3276272,0,4825960,2086456,9978120,733448,0.0,0.0
53.684,3300656,3276272,0,4825432,2086456,9977600,733448,0.0,0.0
54.722,3300656,3276271,0,4828544,2086456,9980096,733448,0.0,0.0
55.814,3300656,3276272,0,4830672,2086456,9978072,733448,0.0,0.0
56.87,3300656,3276270,0,4830984,2086456,9978788,733448,0.0,0.0
57.915,3301208,3276823,0,4815564,2086456,9982956,733448,0.0,0.0
58.994,3303396,3279014,0,4822088,2086456,9981820,733448,0.0,0.0
60.051,3303396,3279011,0,4821612,2086456,9981152,733448,0.0,0.0
61.107,3304156,3279769,0,4812720,2086456,9982812,733448,0.0,0.0
62.151,3304364,3279979,0,4815276,2086456,9982232,733448,0.0,0.0
63.209,3304784,3280399,0,4816120,2086456,9982620,733448,0.0,0.0
64.267,3304788,3280402,0,4821652,2086456,9982144,733448,0.0,0.0
65.311,3304792,3280405,0,4817072,2086456,9982848,733448,0.0,0.0
66.37,3304916,3280530,0,4821704,2086456,9982104,733448,0.0,0.0
67.415,3304880,3281398,0,4900944,2086456,9916220,733448,0.0,0.0
67.46,3304880,3281398,0,4900944,2086456,9916368,733448,0.0,0.0
