Total, Raycast, Update_cache, Inflation, PointCloudNumber, CacheNumber, InflationNumber, PointCloudPayloadBytes, PointCloudPointStep
0.0223206, 0.0109326, 0.0113863, 0.00645346, 5917, 43935, 401595, 118340, 20
0.0178436, 0.013127, 0.00471506, 0.000645063, 5917, 43408, 55719, 118340, 20
0.0219257, 0.0164347, 0.00548878, 0.00101171, 5917, 43109, 89913, 118340, 20
0.0133418, 0.0082601, 0.00508025, 0.00109407, 5894, 43901, 125460, 117880, 20
0.0115801, 0.00879536, 0.00278366, 0, 5917, 43081, 0, 118340, 20
0.0167724, 0.0123997, 0.00437067, 0, 5917, 43940, 0, 118340, 20
0.0231232, 0.0154041, 0.00771745, 0.00121961, 5890, 44105, 57441, 117800, 20
0.0181199, 0.0134799, 0.00463773, 0, 5886, 44187, 0, 117720, 20
0.0166871, 0.0122892, 0.00439614, 0, 5925, 43885, 0, 118500, 20
0.0160301, 0.0115247, 0.00450358, 0, 5923, 43680, 0, 118460, 20
0.0301963, 0.0192994, 0.0108952, 0.00422189, 8896, 49817, 245631, 177920, 20
0.0242085, 0.014805, 0.00940181, 0.00251281, 7315, 46224, 157932, 146300, 20
0.0215256, 0.0137753, 0.00774847, 0.00229468, 8501, 39902, 136776, 170020, 20
0.0231138, 0.0137596, 0.00935252, 0.0031715, 10043, 46474, 178227, 200860, 20
0.0654639, 0.034177, 0.0312842, 0.0135635, 27878, 117287, 705159, 557560, 20
0.05648, 0.0340192, 0.0224583, 0.00657345, 26337, 117895, 418815, 526740, 20
0.0193264, 0.0130939, 0.00623072, 0.00167436, 14084, 37079, 106887, 281680, 20
0.0599251, 0.0356343, 0.0242895, 0.00657195, 25171, 120315, 411804, 805472, 32
0.0153837, 0.0107533, 0.00462906, 0.00066602, 9018, 32564, 39606, 180360, 20
0.0149505, 0.01057, 0.00437893, 0.000453425, 8887, 32017, 27183, 177740, 20
0.0152833, 0.0109942, 0.00428698, 0.000363758, 8923, 32278, 20541, 178460, 20
0.0216515, 0.0147634, 0.00688597, 0.00192977, 19799, 40118, 124845, 395980, 20
0.0180206, 0.0121569, 0.00586136, 0.0011263, 17272, 35025, 57810, 345440, 20
0.0167126, 0.0112221, 0.00548804, 0.0011043, 17832, 31898, 58302, 356640, 20
0.0166465, 0.00983612, 0.0068079, 0.00301368, 40161, 29336, 177858, 803220, 20
0.0189979, 0.0117832, 0.00721282, 0.00261574, 38695, 36593, 198399, 773900, 20
0.0164119, 0.0106935, 0.00571737, 0.00196826, 45290, 31727, 148584, 905800, 20
0.0371309, 0.023378, 0.0137506, 0.00392705, 52491, 72997, 279579, 1.67971e+06, 32
0.0281327, 0.0201108, 0.0080196, 0.000541665, 50833, 71170, 28536, 1.01666e+06, 20
0.0287122, 0.0187321, 0.00997821, 0.00167297, 41874, 66051, 118449, 1.33997e+06, 32
0.0277517, 0.0182818, 0.00946788, 0.00137508, 45186, 67437, 89298, 903720, 20
0.0314374, 0.0212688, 0.0101671, 0.00158218, 51302, 74854, 101967, 1.02604e+06, 20
0.0392232, 0.0251067, 0.0141147, 0.00387825, 61677, 80961, 280809, 1.23354e+06, 20
0.0245142, 0.015369, 0.00914332, 0.00335829, 49202, 49881, 235914, 984040, 20
0.03601, 0.0222843, 0.0137237, 0.00355999, 42413, 84083, 270231, 848260, 20
0.047582, 0.0296574, 0.0179221, 0.00448504, 45398, 101294, 307500, 1.45274e+06, 32
0.0331945, 0.0209367, 0.0122563, 0.00189278, 30258, 85808, 116850, 605160, 20
0.0323206, 0.0215337, 0.010785, 0.00133666, 29792, 82326, 85854, 595840, 20
0.0308253, 0.0201639, 0.0106595, 0.00117404, 29762, 83778, 70725, 595240, 20
0.0403203, 0.0256865, 0.014632, 0.00326115, 42127, 93775, 193725, 842540, 20
0.0211838, 0.0135092, 0.00767265, 0.00227911, 25000, 44038, 164697, 500000, 20
0.0376646, 0.0226415, 0.0150218, 0.00409594, 25502, 88197, 247968, 510040, 20
0.0510181, 0.0346703, 0.0163452, 0.00458142, 31502, 89753, 335298, 630040, 20
0.04319, 0.0279156, 0.0152724, 0.00458698, 36739, 83405, 333699, 734780, 20
0.0476443, 0.0316492, 0.015993, 0.0036343, 47076, 89052, 268878, 1.50643e+06, 32
0.0348549, 0.0214387, 0.0134142, 0.00208846, 28942, 77437, 130995, 578840, 20
