elapsed_s,algorithm_usage_usec,end_to_end_usage_usec,algorithm_interval_cores,end_to_end_interval_cores,memory_sampled,algorithm_pids,end_to_end_pids,algorithm_rss_kib,algorithm_pss_kib,algorithm_swap_kib,end_to_end_rss_kib,end_to_end_pss_kib,end_to_end_swap_kib
0.000102,1000,3090,,,True,1,5,3168760,3145239,0,3405864,3322420,0
1.098727,289456,489889,0.26256089162834684,0.4430983563655726,False,1,5,3168760,3145239,0,3405864,3322420,0
2.129261,428452,976400,0.13487754963009482,0.4720956829555315,False,1,5,3168760,3145239,0,3405864,3322420,0
3.170191,1200265,1960825,0.7414653169228826,0.9457174142075979,False,1,5,3168760,3145239,0,3405864,3322420,0
4.211099,1621610,2617840,0.404785831749324,0.6311938274971391,False,1,5,3168760,3145239,0,3405864,3322420,0
5.250723,2795018,3990044,1.1286850816312262,1.3199042308853315,False,1,5,3168760,3145239,0,3405864,3322420,0
6.291134,3877988,5260703,1.0409062418112023,1.2213051924924796,False,1,5,3168760,3145239,0,3405864,3322420,0
7.332546,4886985,6490208,0.9688738740269742,1.180613294673359,False,1,5,3168760,3145239,0,3405864,3322420,0
8.36437,5382625,7216039,0.48035317149427476,0.7034444815165461,False,1,5,3168760,3145239,0,3405864,3322420,0
8.385708,5383596,7219304,0.04550559176570508,0.15301313812052225,True,1,5,3191740,3167975,0,3502836,3418858,0
