elapsed_s,fsm_rss_kib,fsm_pss_kib,fsm_swap_kib,system_available_kib,system_swap_used_kib,cgroup_memory_kib,cgroup_swap_kib,psi_some_avg10,psi_full_avg10
0.0,3171084,3147444,0,6513188,1492820,9833448,688548,0.0,0.0
1.126,3173352,3148816,0,6452144,1492820,9877220,688548,0.0,0.0
2.176,3181232,3156452,0,6340068,1492820,9891624,688548,0.0,0.0
3.215,3181976,3157187,0,6351716,1492820,9893260,688548,0.0,0.0
4.25,3182156,3157367,0,6362632,1492820,9893536,688548,0.0,0.0
5.3,3182684,3157895,0,6405260,1492820,9893116,688548,0.0,0.0
6.358,3188588,3163797,0,6417008,1492820,9901084,688548,0.0,0.0
7.408,3192264,3167474,0,6424756,1492820,9903876,688548,0.0,0.0
8.461,3193516,3168726,0,6427124,1492820,9906700,688548,0.0,0.0
9.51,3200348,3175559,0,6435056,1492820,9912432,688548,0.0,0.0
10.559,3213416,3188627,0,6433184,1492820,9926884,688548,0.0,0.0
11.641,3218872,3194083,0,6431120,1492820,9931164,688548,0.0,0.0
12.691,3221100,3196311,0,6432172,1492820,9934364,688548,0.0,0.0
13.73,3221132,3196343,0,6437028,1492820,9933812,688548,0.0,0.0
14.781,3221356,3196567,0,6436028,1492820,9934152,688548,0.0,0.0
15.832,3221304,3197397,0,6472824,1492820,9893616,688548,0.0,0.0
15.875,3221304,3197397,0,6473624,1492820,9894012,688548,0.0,0.0
