elapsed_s,fsm_rss_kib,fsm_pss_kib,fsm_swap_kib,system_available_kib,system_swap_used_kib,cgroup_memory_kib,cgroup_swap_kib,psi_some_avg10,psi_full_avg10
0.0,3279484,3256165,0,6075980,2097148,10486512,1082244,0.0,0.0
1.091,3287744,3262762,0,6017080,2097148,10533252,1082244,0.0,0.0
2.119,3296296,3271307,0,6019704,2097148,10538748,1082244,0.0,0.0
3.152,3302204,3277215,0,6019884,2097148,10545116,1082244,0.0,0.0
4.186,3306200,3281210,0,5994712,2097148,10548560,1082244,0.0,0.0
5.221,3406536,3381548,0,5894368,2097148,10649396,1082244,0.0,0.0
6.257,3406540,3381550,0,5889324,2097148,10649484,1082244,0.0,0.0
7.298,3406556,3381567,0,5892856,2097148,10649288,1082244,0.0,0.0
8.337,3406512,3383152,0,5933208,2097148,10611940,1082244,0.0,0.0
8.371,3406512,3383152,0,5933208,2097148,10611980,1082244,0.0,0.0
