Total, Raycast, Update_cache, Inflation, PointCloudNumber, CacheNumber, InflationNumber, PointCloudPayloadBytes, PointCloudPointStep
0.00939583, 0.0050428, 0.00435187, 0.00236869, 5417, 17373, 261990, 108340, 20
0.0651459, 0.0510876, 0.0140561, 0.00665967, 18815, 49199, 658665, 602080, 32
0.00644508, 0.00471776, 0.00172608, 1.3926e-05, 5438, 17352, 615, 108760, 20
0.00618274, 0.0046329, 0.00154893, 7.567e-06, 5432, 17333, 123, 108640, 20
0.00601124, 0.00463005, 0.00137996, 2.133e-05, 5426, 17368, 984, 108520, 20
0.0287401, 0.0233319, 0.00540624, 4.9361e-05, 5411, 17363, 1230, 108220, 20
0.00883974, 0.00743114, 0.00140746, 5.4928e-05, 5456, 17431, 1968, 109120, 20
0.0059003, 0.00484997, 0.00104925, 0, 5467, 17462, 0, 109340, 20
0.00596033, 0.00490307, 0.00105548, 0, 5456, 17431, 0, 109120, 20
0.0163811, 0.0111313, 0.00524845, 0.000864637, 11417, 45156, 85485, 228340, 20
0.0183448, 0.013347, 0.00499631, 6.9936e-05, 18815, 49201, 4305, 602080, 32
0.00945033, 0.00809736, 0.00135153, 0, 5435, 17401, 0, 108700, 20
0.00999299, 0.00897607, 0.00101531, 0, 5435, 17400, 0, 108700, 20
0.00590178, 0.00484183, 0.00105852, 0, 5435, 17403, 0, 108700, 20
0.00588451, 0.00482376, 0.0010591, 0, 5417, 17368, 0, 108340, 20
0.00746272, 0.00575795, 0.00170332, 0.000325984, 12669, 17876, 26445, 253380, 20
0.00949902, 0.00710443, 0.00239295, 0.000947542, 11631, 17101, 87822, 232620, 20
0.00863207, 0.00537632, 0.00325419, 0.00148137, 15163, 19582, 146124, 303260, 20
0.0248428, 0.0160115, 0.00882989, 0.00436375, 62924, 37213, 591999, 2.01357e+06, 32
0.018475, 0.0146136, 0.00385975, 0.000725988, 63107, 37314, 82533, 1.26214e+06, 20
0.0089428, 0.00599784, 0.00294364, 0.00096705, 28526, 19575, 108486, 570520, 20
0.0169588, 0.0125051, 0.00445192, 0.00133165, 40805, 35262, 186099, 816100, 20
0.0141289, 0.0101147, 0.00401207, 0.000982066, 43656, 35794, 126690, 873120, 20
0.0184912, 0.0133306, 0.00515981, 0.00126445, 52747, 39626, 145386, 1.05494e+06, 20
0.0186107, 0.0135851, 0.00502405, 0.00133558, 49324, 40180, 153750, 986480, 20
0.0155168, 0.0109817, 0.00453355, 0.00142528, 52352, 30214, 165435, 1.04704e+06, 20
0.0232675, 0.0167902, 0.00647576, 0.00186223, 69044, 40607, 205902, 1.38088e+06, 20
0.0242682, 0.0179961, 0.00627042, 0.00173788, 56926, 44131, 185361, 1.13852e+06, 20
0.0234419, 0.0172953, 0.00614478, 0.00135222, 52766, 43043, 145755, 1.68851e+06, 32
0.0152292, 0.0113039, 0.0039237, 0.000534562, 36293, 34025, 49323, 725860, 20
0.012173, 0.00869313, 0.0034783, 0.000400224, 34678, 33402, 33333, 693560, 20
0.0155478, 0.0123043, 0.00324062, 0.000298633, 34435, 33074, 24723, 688700, 20
0.00506639, 0.00386632, 0.00119864, 0.000192946, 28444, 12813, 18450, 568880, 20
0.0157786, 0.0117778, 0.00399865, 0.000478628, 42313, 37983, 44895, 846260, 20
0.0197924, 0.0154384, 0.00435271, 0.000569158, 49939, 41511, 57195, 998780, 20
0.0200262, 0.0151697, 0.00485542, 0.00142886, 53657, 40567, 167895, 1.07314e+06, 20
0.0226108, 0.0157493, 0.00685962, 0.00225601, 70232, 48041, 197661, 1.40464e+06, 20
0.0157823, 0.010589, 0.0051912, 0.00171966, 25433, 33768, 168141, 508660, 20
0.0426549, 0.0277527, 0.0149005, 0.00505568, 29281, 85043, 440709, 936992, 32
0.0215214, 0.0146856, 0.00683415, 0.000411455, 11151, 69204, 31611, 223020, 20
0.0247546, 0.0166473, 0.00810519, 0.00114365, 11115, 68837, 115251, 222300, 20
0.0101176, 0.00778925, 0.00232636, 0.000165737, 2627, 18298, 15867, 52540, 20
0.0224652, 0.0151575, 0.00730603, 0.000602975, 11399, 67548, 43050, 227980, 20
0.0249592, 0.0161972, 0.00876089, 0.00100974, 11926, 77603, 65067, 238520, 20
0.0257067, 0.0156749, 0.0100301, 0.00161127, 7766, 78717, 109347, 155320, 20
0.025047, 0.0153363, 0.00970919, 0.00128203, 7548, 76681, 80073, 150960, 20
0.0215233, 0.0138369, 0.00768424, 0.00103375, 7389, 76698, 80073, 147780, 20
0.0261654, 0.0166009, 0.0095629, 0.00102824, 7067, 73355, 76260, 141340, 20
