elapsed_s,algorithm_usage_usec,end_to_end_usage_usec,algorithm_interval_cores,end_to_end_interval_cores,memory_sampled,algorithm_pids,end_to_end_pids,algorithm_rss_kib,algorithm_pss_kib,algorithm_swap_kib,end_to_end_rss_kib,end_to_end_pss_kib,end_to_end_swap_kib
7.1e-05,999,2221,,,True,1,4,3274672,3251489,0,3345080,3300129,0
1.088708,525531,563894,0.4818243146636896,0.5159412739167458,False,1,4,3274672,3251489,0,3345080,3300129,0
2.124592,1776049,1857125,1.207198905925776,1.2484322883071632,False,1,4,3274672,3251489,0,3345080,3300129,0
3.163575,2606468,2730337,0.7992614938797582,0.840448890973992,False,1,4,3274672,3251489,0,3345080,3300129,0
4.198968,3508539,3671337,0.8712353304244709,0.9088336127970271,False,1,4,3274672,3251489,0,3345080,3300129,0
5.234188,4257846,4468796,0.7238142519621517,0.7703280358457689,False,1,4,3274672,3251489,0,3345080,3300129,0
6.271092,5194053,5445996,0.9028870294641189,0.9424210726819356,False,1,4,3274672,3251489,0,3345080,3300129,0
7.30291,6093526,6390114,0.8717363888105176,0.9150046926711622,False,1,4,3274672,3251489,0,3345080,3300129,0
8.342752,7440974,7784939,1.2958196042924355,1.3413813219932764,False,1,4,3274672,3251489,0,3345080,3300129,0
9.378428,7947127,8336417,0.48871764325985084,0.5324813415501954,False,1,4,3274672,3251489,0,3345080,3300129,0
9.406843,7950588,8340204,0.12180114085727291,0.13327388628329745,True,1,4,3407604,3384386,0,3477616,3432604,0
