elapsed_s,algorithm_usage_usec,end_to_end_usage_usec,algorithm_interval_cores,end_to_end_interval_cores,memory_sampled,algorithm_pids,end_to_end_pids,algorithm_rss_kib,algorithm_pss_kib,algorithm_swap_kib,end_to_end_rss_kib,end_to_end_pss_kib,end_to_end_swap_kib
4.5e-05,44,1136,,,True,1,4,3275112,3251913,0,3346456,3301465,0
1.101016,515228,560757,0.4679358316464968,0.5082974588532335,False,1,4,3275112,3251913,0,3346456,3301465,0
2.142801,1837047,1931761,1.268802054162769,1.31601428899522,False,1,4,3275112,3251913,0,3346456,3301465,0
3.188839,3031001,3176767,1.1414064022709534,1.1902115318226252,False,1,4,3275112,3251913,0,3346456,3301465,0
4.226985,4377957,4575580,1.2974630473896693,1.3474145983300758,False,1,4,3275112,3251913,0,3346456,3301465,0
5.273059,5444484,5707859,1.019551461970084,1.0824073931630656,False,1,4,3275112,3251913,0,3346456,3301465,0
6.319994,6862769,7181959,1.3547017924000806,1.4080145472714996,False,1,4,3275112,3251913,0,3346456,3301465,0
7.368241,7942287,8316807,1.029831683007095,1.0826150428221075,False,1,4,3275112,3251913,0,3346456,3301465,0
8.406834,8639725,9072292,0.6715224478390266,0.7274125248490432,False,1,4,3275112,3251913,0,3346456,3301465,0
8.43179,8642605,9075522,0.11540228188422698,0.12942686475210177,True,1,4,3398688,3375455,0,3468852,3423722,0
