elapsed_s,fsm_rss_kib,fsm_pss_kib,fsm_swap_kib,system_available_kib,system_swap_used_kib,cgroup_memory_kib,cgroup_swap_kib,psi_some_avg10,psi_full_avg10
0.0,3169388,3145986,0,6069192,2095752,10610416,1082244,0.0,0.0
1.077,3170536,3146198,0,6022036,2095752,10648844,1082244,0.0,0.0
2.106,3183796,3159226,0,5945860,2095752,10718156,1082244,0.0,0.0
3.13,3190424,3165833,0,5928552,2095752,10737480,1082244,0.0,0.0
4.163,3193016,3168410,0,5924716,2095752,10748240,1082244,0.0,0.0
5.194,3194928,3170311,0,5914024,2095752,10753732,1082244,0.0,0.0
6.228,3195952,3171335,0,5817696,2097148,10649264,1082244,0.0,0.0
7.256,3196220,3171603,0,5846980,2097148,10650648,1082244,0.0,0.0
8.29,3196224,3171607,0,5852116,2097148,10650476,1082244,0.0,0.0
9.325,3196188,3172504,0,5890696,2097148,10613400,1082244,0.0,0.0
9.352,3196188,3172504,0,5890696,2097148,10613520,1082244,0.0,0.0
