elapsed_s,fsm_rss_kib,fsm_pss_kib,fsm_swap_kib,system_available_kib,system_swap_used_kib,cgroup_memory_kib,cgroup_swap_kib,psi_some_avg10,psi_full_avg10
0.0,3169348,3146215,0,6144004,2096868,10521100,1082292,0.0,0.0
1.08,3170200,3146037,0,6104464,2096868,10560396,1082292,0.0,0.0
2.108,3173640,3149296,0,6031588,2096868,10622480,1082292,0.0,0.0
3.132,3182092,3157739,0,6024404,2096868,10632124,1082292,0.0,0.0
4.159,3186960,3162604,0,6022568,2096868,10637960,1082292,0.0,0.0
5.195,3187268,3162913,0,6022476,2096868,10639056,1082292,0.0,0.0
6.227,3187444,3163089,0,6019368,2096868,10638760,1082292,0.0,0.0
7.258,3192576,3168222,0,6011112,2096868,10646376,1082292,0.0,0.0
8.287,3203120,3178765,0,6010708,2096868,10660100,1082292,0.0,0.0
9.318,3204924,3180569,0,6007228,2096868,10662116,1082292,0.0,0.0
10.348,3204924,3180569,0,6005276,2096868,10662512,1082292,0.0,0.0
11.444,3204924,3180569,0,6006032,2096868,10662116,1082292,0.0,0.0
12.479,3204924,3180570,0,6005772,2096868,10662272,1082292,0.0,0.0
13.516,3204952,3180598,0,6006272,2096868,10661696,1082292,0.0,0.0
14.544,3204952,3180597,0,6003860,2096868,10661680,1082292,0.0,0.0
15.583,3204952,3180597,0,6005356,2096868,10661804,1082292,0.0,0.0
16.616,3205468,3181113,0,5999616,2096868,10662044,1082292,0.0,0.0
17.641,3207092,3182737,0,5999144,2096868,10664796,1082292,0.0,0.0
18.666,3207092,3182738,0,5993664,2096868,10663764,1082292,0.0,0.0
19.702,3207092,3182737,0,5994084,2096868,10665104,1082292,0.0,0.0
20.736,3207092,3182737,0,5990092,2096868,10664284,1082292,0.0,0.0
21.81,3207092,3182738,0,5994304,2096868,10663992,1082292,0.0,0.0
22.842,3207096,3182742,0,6003476,2096868,10664120,1082292,0.0,0.0
23.873,3207096,3182741,0,6003376,2096868,10664336,1082292,0.0,0.0
24.905,3207096,3182741,0,6007088,2096868,10663872,1082292,0.0,0.0
25.946,3207096,3182742,0,6007928,2096868,10664620,1082292,0.0,0.0
26.984,3207096,3182741,0,6008664,2096868,10664908,1082292,0.0,0.0
28.021,3207100,3182744,0,6007028,2096868,10664732,1082292,0.0,0.0
29.053,3207100,3182743,0,6008504,2096868,10664956,1082292,0.0,0.0
30.085,3207100,3182743,0,6007736,2096868,10664960,1082292,0.0,0.0
31.115,3207100,3182744,0,6009216,2096868,10664172,1082292,0.0,0.0
32.203,3207108,3182736,0,6010220,2096868,10665004,1082292,0.0,0.0
33.238,3207108,3182735,0,6010212,2096868,10664504,1082292,0.0,0.0
34.273,3207108,3182735,0,6006488,2096868,10664244,1082292,0.0,0.0
35.303,3207112,3182740,0,6004676,2096864,10663108,1082292,0.0,0.0
36.336,3209708,3185335,0,6003880,2096864,10665236,1082292,0.0,0.0
37.368,3215116,3190743,0,5996224,2096864,10671156,1082292,0.0,0.0
38.405,3216256,3191884,0,5979924,2096864,10672344,1082292,0.0,0.0
39.439,3217396,3193024,0,5983392,2096864,10673512,1082292,0.0,0.0
40.474,3217396,3193023,0,5985136,2096864,10673796,1082292,0.0,0.0
41.506,3217396,3193024,0,5986228,2096864,10675256,1082292,0.0,0.0
42.599,3217396,3193023,0,5984856,2096864,10674772,1082292,0.0,0.0
43.632,3217396,3193024,0,5983344,2096864,10675052,1082292,0.0,0.0
44.664,3217396,3193023,0,5983688,2096864,10675320,1082292,0.0,0.0
45.697,3217396,3193024,0,5983640,2096864,10675268,1082292,0.0,0.0
46.726,3224288,3199915,0,5977668,2096864,10681944,1082292,0.0,0.0
47.763,3224976,3200603,0,5976568,2096864,10682368,1082292,0.0,0.0
48.796,3224976,3200603,0,5983308,2096864,10682888,1082292,0.0,0.0
49.824,3225664,3201292,0,5979732,2096864,10683816,1082292,0.0,0.0
50.851,3225664,3201291,0,5980584,2096864,10683340,1082292,0.0,0.0
51.884,3225664,3201291,0,5980964,2096864,10683532,1082292,0.0,0.0
52.97,3226352,3201979,0,5979800,2096864,10684200,1082292,0.0,0.0
53.999,3227040,3202667,0,5980564,2096864,10685404,1082292,0.0,0.0
55.033,3228252,3203879,0,5979088,2096864,10686520,1082292,0.0,0.0
56.067,3228968,3204595,0,5979700,2096864,10686448,1082292,0.0,0.0
57.095,3229000,3204627,0,5981228,2096864,10686560,1082292,0.0,0.0
58.13,3229716,3205344,0,5980852,2096864,10687036,1082292,0.0,0.0
59.166,3229748,3205375,0,5975712,2096864,10687336,1082292,0.0,0.0
60.203,3230464,3206092,0,5970260,2096864,10687796,1082292,0.0,0.0
61.239,3231148,3207670,0,6001032,2096864,10651132,1082292,0.0,0.0
61.273,3231148,3207670,0,6002460,2096864,10651172,1082292,0.0,0.0
