elapsed_s,fsm_rss_kib,fsm_pss_kib,fsm_swap_kib,system_available_kib,system_swap_used_kib,cgroup_memory_kib,cgroup_swap_kib,psi_some_avg10,psi_full_avg10
0.0,3264612,3241442,0,6141336,2096900,10473140,1082304,0.0,0.0
1.088,3288112,3263168,0,6088324,2096900,10531112,1082304,0.0,0.0
2.12,3294956,3270023,0,6087352,2096900,10536272,1082304,0.0,0.0
3.156,3303596,3278647,0,6083004,2096900,10544308,1082304,0.0,0.0
4.193,3303616,3278666,0,6084312,2096900,10543972,1082304,0.0,0.0
5.221,3406312,3381363,0,5974160,2096900,10647512,1082304,0.0,0.0
6.261,3406388,3381438,0,5965768,2096900,10649148,1082304,0.0,0.0
7.3,3406388,3381438,0,5965408,2096900,10648924,1082304,0.0,0.0
8.34,3406388,3381439,0,5960632,2096900,10649368,1082304,0.0,0.0
9.383,3406336,3382994,0,5997304,2096900,10612212,1082304,0.0,0.0
9.415,3406336,3382994,0,5996800,2096900,10611972,1082304,0.0,0.0
