elapsed_s,fsm_rss_kib,fsm_pss_kib,fsm_swap_kib,system_available_kib,system_swap_used_kib,cgroup_memory_kib,cgroup_swap_kib,psi_some_avg10,psi_full_avg10
0.0,3169268,3145763,0,6093368,2096832,10566224,1082276,0.0,0.0
1.085,3177916,3153315,0,6042228,2096832,10612996,1082276,0.0,0.0
2.119,3186212,3161610,0,5961544,2096832,10674296,1082276,0.0,0.0
3.144,3188488,3163887,0,5962596,2096832,10676716,1082276,0.0,0.0
4.176,3192584,3167918,0,5954280,2096832,10691616,1082276,0.0,0.0
5.208,3198972,3174304,0,5950184,2096832,10701700,1082276,0.0,0.0
6.242,3201852,3177184,0,5934260,2096832,10710772,1082276,0.0,0.0
7.278,3202564,3177896,0,5933844,2096832,10713088,1082276,0.0,0.0
8.311,3202572,3177904,0,5936600,2096832,10712740,1082276,0.0,0.0
9.343,3202576,3177908,0,5938200,2096832,10713340,1082276,0.0,0.0
10.375,3202540,3178735,0,5994376,2096832,10661956,1082276,0.0,0.0
10.454,3202540,3178735,0,5994136,2096832,10661560,1082276,0.0,0.0
