elapsed_s,fsm_rss_kib,fsm_pss_kib,fsm_swap_kib,system_available_kib,system_swap_used_kib,cgroup_memory_kib,cgroup_swap_kib,psi_some_avg10,psi_full_avg10
0.0,3169788,3146343,0,6139564,2096948,10540864,1082332,0.0,0.0
1.096,3177508,3152978,0,6093048,2096948,10587988,1082332,0.0,0.0
2.13,3181764,3157175,0,6012588,2096948,10656064,1082332,0.0,0.0
3.158,3188080,3163474,0,6001664,2096948,10672552,1082332,0.0,0.0
4.186,3188892,3164269,0,5998988,2096948,10673876,1082332,0.0,0.0
5.221,3193628,3169001,0,5987968,2096948,10686652,1082332,0.0,0.0
6.254,3195492,3170863,0,5986580,2096948,10690472,1082332,0.0,0.0
7.284,3198356,3173726,0,5977612,2096944,10696564,1082328,0.0,0.0
8.321,3198320,3174549,0,6019496,2096944,10661172,1082328,0.0,0.0
8.357,3198320,3174549,0,6018992,2096944,10661052,1082328,0.0,0.0
