elapsed_s,fsm_rss_kib,fsm_pss_kib,fsm_swap_kib,system_available_kib,system_swap_used_kib,cgroup_memory_kib,cgroup_swap_kib,psi_some_avg10,psi_full_avg10
0.001,3264488,3241393,0,6126608,2096816,10533924,1082272,0.0,0.0
1.101,3287848,3262988,0,6082844,2096816,10591836,1082272,0.0,0.0
2.136,3301448,3276588,0,6080308,2096816,10603064,1082272,0.0,0.0
3.17,3306216,3281356,0,6070832,2096816,10607588,1082272,0.0,0.0
4.204,3307856,3282995,0,6069592,2096816,10609560,1082272,0.0,0.0
5.239,3405212,3380351,0,5953008,2096816,10706956,1082272,0.0,0.0
6.275,3405212,3380351,0,5953680,2096816,10708432,1082272,0.0,0.0
7.311,3405096,3381903,0,5981136,2096816,10670188,1082272,0.0,0.0
7.344,3405096,3381903,0,5981136,2096816,10670224,1082272,0.0,0.0
