elapsed_s,algorithm_usage_usec,end_to_end_usage_usec,algorithm_interval_cores,end_to_end_interval_cores,memory_sampled,algorithm_pids,end_to_end_pids,algorithm_rss_kib,algorithm_pss_kib,algorithm_swap_kib,end_to_end_rss_kib,end_to_end_pss_kib,end_to_end_swap_kib
3.6e-05,0,211,,,True,1,5,3169236,3145949,0,3415852,3333960,0
1.078793,313914,534169,0.29099607103470987,0.4949753120203355,False,1,5,3169236,3145949,0,3415852,3333960,0
2.103463,590794,1148145,0.27021360498762287,0.5991933990749809,False,1,5,3169236,3145949,0,3415852,3333960,0
3.140055,1001437,1881984,0.3961474383693876,0.707934726820019,False,1,5,3169236,3145949,0,3415852,3333960,0
4.17428,1588501,2717136,0.5676366981327404,0.8075148939791137,False,1,5,3169236,3145949,0,3415852,3333960,0
5.216299,2797396,4173198,1.1601464311880587,1.397346446869701,False,1,5,3169236,3145949,0,3415852,3333960,0
6.254156,3252850,4941764,0.43884086669424427,0.7405317980558487,False,1,5,3169236,3145949,0,3415852,3333960,0
7.295958,4336723,6293709,1.0403829364491883,1.2976986316826764,False,1,5,3169236,3145949,0,3415852,3333960,0
8.342922,5021272,7269097,0.6538416680625896,0.9316342831970147,False,1,5,3169236,3145949,0,3415852,3333960,0
9.376823,5456768,8024828,0.4212165630389952,0.7309514080543171,False,1,5,3169236,3145949,0,3415852,3333960,0
9.39858,5457358,8028337,0.027117433836202787,0.16127978869700946,True,1,5,3197168,3173596,0,3525568,3442862,0
