elapsed_s,algorithm_usage_usec,end_to_end_usage_usec,algorithm_interval_cores,end_to_end_interval_cores,memory_sampled,algorithm_pids,end_to_end_pids,algorithm_rss_kib,algorithm_pss_kib,algorithm_swap_kib,end_to_end_rss_kib,end_to_end_pss_kib,end_to_end_swap_kib
3.7e-05,82,247,,,True,1,5,3169468,3145976,0,3413004,3330494,0
1.075596,78690,320992,0.07308574143298868,0.2982124737421631,False,1,5,3169468,3145976,0,3413004,3330494,0
2.107127,1014393,1573921,0.9071005697393948,1.2146296525104763,False,1,5,3169468,3145976,0,3413004,3330494,0
3.149728,1898852,2711010,0.8483200728493726,1.0906276303550761,False,1,5,3169468,3145976,0,3413004,3330494,0
4.182305,2115629,3253488,0.2099377727895813,0.5253630371642125,False,1,5,3169468,3145976,0,3413004,3330494,0
5.213453,2505863,3920622,0.3784463091210901,0.6469820671422514,False,1,5,3169468,3145976,0,3413004,3330494,0
6.250902,2722394,4469515,0.2087148523296653,0.5290795379866484,False,1,5,3169468,3145976,0,3413004,3330494,0
7.281069,3436119,5406814,0.6928242802899325,0.9098511402731772,False,1,5,3169468,3145976,0,3413004,3330494,0
8.317438,3950922,6172308,0.49673738073190127,0.7386310579502956,False,1,5,3169468,3145976,0,3413004,3330494,0
9.356447,4775385,7252348,0.7935090904031041,1.0394906235925307,False,1,5,3169468,3145976,0,3413004,3330494,0
10.392744,5566803,8283941,0.7636981712262367,0.9954609164181093,True,1,5,3196100,3172336,0,3522552,3439426,0
10.489408,5575658,8313297,0.09160549668906458,0.3036895494979311,True,1,5,3196100,3172336,0,3522556,3439430,0
